@relation mobile_gt
@attribute srcport numeric
@attribute proto numeric
@attribute dstport numeric
@attribute inTotalpkts numeric
@attribute inTotalsize numeric
@attribute inMinsize numeric
@attribute inMaxsize numeric
@attribute inMeansize numeric
@attribute inStdsize numeric
@attribute inKurtosisSize numeric
@attribute inSkewnessSize numeric
@attribute inStandardErrorSize numeric
@attribute inMiniat numeric
@attribute inMaxiat numeric
@attribute inMeaniat numeric
@attribute inStdiat numeric
@attribute inDuration numeric
@attribute outTotalpkts numeric
@attribute outTotalsize numeric
@attribute outMinsize numeric
@attribute outMaxsize numeric
@attribute outMeansize numeric
@attribute outStdsize numeric
@attribute outKurtosisSize numeric
@attribute outSkewnessSize numeric
@attribute outStandardErrorSize numeric
@attribute outMiniat numeric
@attribute outMaxiat numeric
@attribute outMeaniat numeric
@attribute outStdiat numeric
@attribute outDuration numeric
@attribute behavior {chat,browser,video,search}
@data
43726,6,443,18,15030,52,1400,835,625.14034,-1.72084,-0.35145,147.34699,0.000002,24.993702,1.52987,5.86726,26.007748,18,1846,52,569,102.55556,131.17724,7.08479,2.96285,30.91877,0.000057,24.718651,1.54754,5.79409,26.308114,search
41040,6,80,2,100,40,60,50,10,-1,0,7.07107,0.813323,0.813323,0.81332,0,0.813323,4,180,40,60,45,8.66025,0.11111,1.5396,4.33013,0.206851,0.603978,0.33968,0.18689,1.019039,search
41104,6,443,25,25812,52,1400,1032.48,552.28993,-0.88515,-0.97795,110.45799,0.000002,18.948128,0.83574,3.7785,20.057849,28,2081,52,341,74.32143,63.22638,10.22454,3.37043,11.94866,0.000006,18.681333,0.75454,3.51785,20.372512,search
46671,6,443,2,92,40,52,46,6,-1,0,4.24264,60.214929,60.214929,60.21493,0,60.214929,3,140,40,60,46.66667,9.42809,-0.75,1.06066,5.44331,0.214481,60.265334,30.23991,30.02543,60.479815,search
44598,6,443,2,112,52,60,56,4,-1,0,2.82843,11.342225,11.342225,11.34222,0,11.342225,4,216,52,60,54,3.4641,0.11111,1.5396,1.73205,0.220223,11.124109,3.87635,5.125,11.629063,search
42147,6,443,32,35720,52,1400,1116.25,517.85012,0.24295,-1.45322,91.54383,0.000001,10.614592,0.39251,1.86973,12.167816,36,3297,52,569,91.58333,101.94126,12.50742,3.64963,16.99021,0.000012,10.313656,0.35416,1.71154,12.395716,search
40620,6,443,12,9747,40,1320,812.25,595.34138,-1.71907,-0.40161,171.86025,0.000001,4.148978,0.46543,1.17108,5.119767,15,1191,40,226,79.4,61.9094,0.9222,1.65875,15.98494,0.000013,3.940096,0.38105,0.99153,5.334644,search
43786,6,443,19,18224,52,1400,959.15789,596.73606,-1.32083,-0.7391,136.90064,0,1.340905,0.11228,0.30946,2.020952,18,1564,52,344,86.88889,76.63615,5.2577,2.57959,18.06331,0.00001,1.099963,0.13292,0.26279,2.259675,search
39544,6,443,10,7587,52,1400,758.7,644.22761,-1.84251,-0.04091,203.72266,0.000001,0.202633,0.05836,0.08324,0.525255,13,981,40,232,75.46154,51.75477,4.29818,2.41748,14.35419,0.000006,0.206838,0.06278,0.07948,0.75331,search
44288,6,443,48,55074,52,1400,1147.375,508.4745,0.64448,-1.61344,73.39197,0,4.103555,0.13262,0.60945,6.233351,40,3337,52,569,83.425,101.63658,12.90465,3.72956,16.07015,0.000009,3.803561,0.16604,0.60763,6.475665,search
44096,6,443,13,5768,52,1400,443.69231,552.06415,-0.60532,1.10684,153.11505,0.000003,2.147491,0.26956,0.57819,3.234779,13,1744,52,569,134.15385,167.22801,2.28663,2.08993,46.3807,0.000019,2.135484,0.29277,0.56775,3.513265,search
37462,6,80,44,54148,52,1400,1230.63636,432.50245,3.17745,-2.27106,65.2022,0.000001,0.782861,0.03237,0.13004,1.391897,47,3077,52,341,65.46809,55.6623,18.97683,4.60726,8.11918,0,0.565732,0.03577,0.10371,1.645501,search
37848,6,443,11,6956,40,1320,632.36364,537.53905,-1.48162,0.40397,162.07412,0,2.603461,0.37284,0.75572,3.728367,15,2604,40,873,173.6,274.72381,2.64933,2.15771,70.93338,0.000006,2.277785,0.27945,0.56555,3.91225,search
39580,6,443,49,62302,52,1400,1271.46939,362.29473,5.70428,-2.7253,51.75639,0.000001,1.366865,0.04412,0.2018,2.117904,51,3439,40,344,67.43137,63.0298,12.70888,3.72388,8.82594,0,1.174456,0.04991,0.17477,2.49533,search
44245,6,80,13,12712,52,1400,977.84615,566.22771,-1.01314,-0.83335,157.04331,0.000007,0.760122,0.11778,0.2327,1.41339,15,1058,52,322,70.53333,67.23676,10.98088,3.71702,17.36046,0.000004,0.46343,0.12341,0.18369,1.727721,search
48270,6,80,5,504,52,288,100.8,93.65127,1.05555,1.86993,41.88212,0.000005,2.263026,0.62719,0.94909,2.508769,6,1392,52,1124,232,398.92522,2.03954,2.14637,162.86054,0.000087,2.039872,0.54179,0.75411,2.708932,search
45173,6,80,12,10837,52,1400,903.08333,606.29606,-1.52348,-0.52999,175.0226,0.000002,28.167567,2.59179,8.0883,28.509656,14,971,52,287,69.35714,60.39821,9.97628,3.5771,16.1421,0.000003,27.833772,2.2329,7.39231,29.027695,search
41760,6,443,35,37400,52,1400,1068.57143,549.79151,-0.48254,-1.19025,92.93173,0.000001,29.730379,0.92074,5.01654,31.305107,37,2891,52,569,78.13514,94.36134,18.99286,4.4883,15.51291,0.000001,29.687455,0.89829,4.86899,32.338427,search
44168,6,443,13,7382,40,1320,567.84615,521.52938,-1.21131,0.64181,144.64623,0.000001,5.851083,0.64784,1.59673,7.774118,17,3460,40,1161,203.52941,342.56028,2.6866,2.11672,83.08307,0.000033,5.538192,0.49931,1.31757,7.98899,search
41718,6,443,5,424,52,208,84.8,61.67787,1.04636,1.86339,27.58318,0.000004,0.448883,0.21105,0.21182,0.844203,7,971,52,569,138.71429,176.58645,2.91311,2.3307,66.74341,0.000347,0.306287,0.1865,0.11927,1.118978,search
46649,6,443,10,7574,52,1400,757.4,642.94404,-1.84225,-0.04098,203.31676,0.000002,20.627801,2.36563,6.45804,21.29063,13,2210,52,1275,170,323.77319,8.32002,3.27546,89.79853,0.000014,20.455901,1.79536,5.62779,21.54432,search
44326,6,443,17,9157,40,1320,538.64706,457.43414,-0.54491,0.92767,110.94408,0,29.999246,3.45971,7.52888,55.355294,30,7517,40,892,250.56667,349.50886,-0.36962,1.26439,63.8113,0.000132,84.118254,4.89682,16.04025,142.007857,search
39482,6,443,14,6583,40,1400,470.21429,594.0801,-0.99885,0.95697,158.77459,0.000001,0.52833,0.11901,0.1593,1.547077,14,1799,52,569,128.5,165.3722,2.69912,2.20095,44.19758,0.0002,0.328648,0.11896,0.12728,1.546416,search
41556,6,443,25,14188,40,1320,567.52,571.91755,-1.67322,0.38117,114.38351,0.000001,29.999694,1.34272,5.97718,32.225194,29,11440,40,1400,394.48276,534.14157,-0.19681,1.25771,99.1876,0.000003,30.072898,1.15835,5.56584,32.433749,search
47204,6,80,200,273062,52,1400,1365.31,191.79998,33.86418,-5.83197,13.56231,0.000001,9.098931,0.05818,0.64815,11.578645,203,11507,52,320,56.68473,26.22993,91.02604,9.52016,1.84098,0,8.843101,0.05845,0.62417,11.806361,search
44616,6,80,37,46530,52,1400,1257.56757,409.41438,4.62732,-2.6015,67.30731,0.000001,2.917735,0.09408,0.47938,3.386885,39,2452,52,320,62.87179,42.17617,33.35666,5.9518,6.75359,0.000001,2.711667,0.09624,0.43535,3.656999,search
43178,6,443,10,6530,40,1320,653,559.60575,-1.61617,0.28042,176.96288,0.000001,1.318248,0.22189,0.40364,1.996983,14,2092,40,866,149.42857,238.94133,3.90478,2.38544,63.85976,0.000039,0.985278,0.16999,0.25925,2.20988,search
38505,6,80,6,1990,40,1320,331.66667,464.99916,1.18456,1.75365,189.83511,0.000015,15.357832,3.78334,5.91847,18.916699,9,734,40,257,81.55556,75.06754,1.12753,1.72251,25.02251,0.000005,15.100093,2.3895,4.89729,19.116034,search
41504,6,443,50,54527,52,1400,1090.54,535.38107,-0.32808,-1.26118,75.71432,0.000001,0.591291,0.05364,0.13716,2.628389,48,4201,52,569,87.52083,107.42381,9.83823,3.32679,15.50529,0,0.319515,0.06195,0.10223,2.911646,search
49470,6,80,53,66566,52,1400,1255.96226,391.4336,5.12678,-2.64537,53.76754,0.000001,1.153128,0.07597,0.25535,3.950319,57,3888,52,322,68.21053,56.49988,14.30827,4.0466,7.48359,0.000001,0.983254,0.07389,0.20711,4.138001,search
49203,6,443,12,8459,52,1400,704.91667,617.32413,-1.75121,0.12861,178.20613,0.000003,34.941723,3.23339,10.0275,35.567284,15,2242,52,1191,149.46667,283.19954,10.07961,3.52396,73.12181,0.000026,34.884304,2.5687,8.9632,35.961767,search
46635,6,443,19,18904,52,1400,994.94737,597.65581,-1.20951,-0.86222,137.11165,0.000003,20.626152,1.18297,4.71679,21.293511,22,2695,52,1244,122.5,248.64684,16.71637,4.35797,53.01168,0.000001,20.348534,1.02627,4.32193,21.551742,search
48320,6,80,9,1334,40,358,148.22222,148.46008,-1.31296,0.78965,49.48669,0.000299,9.561575,2.20622,3.26578,17.649759,13,7281,40,1400,560.07692,592.22169,-1.5356,0.44757,164.25274,0.000092,9.38809,1.48805,2.75644,17.856578,search
43514,6,443,16,9991,52,1400,624.4375,622.76871,-1.69393,0.38452,155.69218,0.000001,29.989881,2.11513,7.45402,31.727004,15,1696,52,569,113.06667,141.11625,5.29366,2.65242,36.43606,0.000046,29.969518,2.6918,7.70508,37.68522,search
41756,6,443,11,6149,40,1320,559,581.39315,-1.53834,0.55586,175.29663,0,6.78025,0.74299,2.01495,7.429916,14,1778,40,891,127,219.01924,8.41148,3.22661,58.53535,0.000007,6.446264,0.58663,1.69497,7.626173,search
44696,6,80,42,53274,52,1400,1268.42857,388.56225,5.70784,-2.7915,59.95646,0.000001,1.424627,0.06978,0.27612,2.860915,45,2931,52,343,65.13333,57.56063,18.0803,4.51881,8.58063,0,1.142485,0.06954,0.21556,3.059721,search
43702,6,443,76,96100,52,1400,1264.47368,369.44929,5.28711,-2.62808,42.37874,0.000002,5.916012,0.10194,0.68049,7.64531,75,5082,52,343,67.76,51.29674,20.89758,4.64598,5.92324,0,5.608883,0.10758,0.64928,7.961025,search
42119,6,443,68,81335,52,1400,1196.10294,449.71858,1.85229,-1.91775,54.53639,0,29.376603,0.63476,3.71469,42.52883,61,5362,52,343,87.90164,78.81597,5.70812,2.73569,10.09135,0.000002,29.182856,0.71319,3.88232,42.791448,search
49762,6,80,18,19702,52,1400,1094.55556,543.50705,-0.06612,-1.38973,128.10584,0,4.498013,0.38725,1.1091,6.583179,21,1651,52,322,78.61905,78.8576,6.01059,2.88816,17.20814,0.000046,4.288845,0.34481,0.96741,6.89621,search
45142,6,80,4,1267,40,1127,316.75,467.86931,0.11002,1.5382,233.93465,0.00561,8.769536,3.02902,4.06108,9.087068,7,2074,40,1400,296.28571,472.32244,2.0399,2.00552,178.5211,0.000057,8.572218,1.55296,3.14012,9.317761,search
42201,6,443,13,6586,40,1320,506.61538,553.20347,-1.21139,0.7742,153.43104,0.000001,8.521119,0.79112,2.33332,9.493472,15,1301,40,413,86.73333,100.07828,5.35913,2.59197,25.8401,0.000003,8.255571,0.68993,2.10102,9.659032,search
37460,6,80,56,71992,52,1400,1285.57143,366.51208,6.69428,-2.962,48.97724,0.000001,0.896154,0.0253,0.12523,1.391384,58,3365,52,309,58.01724,33.48211,52.39335,7.38527,4.39642,0.000002,0.691621,0.02887,0.10467,1.645555,search
44377,6,80,14,14309,52,1400,1022.07143,549.69738,-0.62084,-1.05171,146.9128,0.000001,0.805887,0.11879,0.22324,1.544293,16,1129,52,341,70.5625,69.85339,11.98174,3.85079,17.46335,0.00004,0.477042,0.12318,0.17756,1.847729,search
44373,6,80,339,451007,52,1400,1330.40413,266.46391,15.24182,-4.02305,14.47233,0,1.877729,0.04404,0.21239,14.887096,313,19397,52,341,61.97125,43.10759,33.11762,5.87676,2.43659,0,1.497484,0.04848,0.18782,15.127056,search
42194,6,443,16,6696,40,1320,418.5,530.93055,-0.64053,1.10056,132.73264,0.000001,1.391236,0.15579,0.34577,2.336893,23,12467,40,1400,542.04348,631.03789,-1.53458,0.62681,131.5805,0.000001,1.166141,0.11152,0.24907,2.453417,search
44574,6,80,69,90077,52,1400,1305.46377,331.80484,9.61692,-3.40325,39.94461,0,1.347977,0.0528,0.21247,3.590373,71,4428,52,310,62.3662,42.50377,29.92278,5.64001,5.04427,0.000001,1.45827,0.05117,0.19457,3.582175,search
46297,6,443,13,6468,40,1320,497.53846,558.21055,-1.21144,0.78951,154.81975,0.000001,19.999764,1.72722,5.51024,20.726677,19,2761,40,1400,145.31579,302.5624,13.44001,3.93608,69.41257,0.000059,20.036037,1.88042,4.93319,33.847586,search
38679,6,80,14,786,40,160,56.14286,37.54209,2.9572,2.24732,10.03354,0.000012,45.36124,6.55709,12.42609,85.242206,8,1480,40,494,185,165.22031,-0.59227,0.86865,58.4142,0.000004,0.405271,0.16341,0.13475,1.143851,video
43896,6,443,9,4455,40,1400,495,524.10241,-0.51986,0.98014,174.7008,0.000002,5.00013,0.69734,1.62884,5.57872,11,1290,40,551,117.27273,149.12477,4.22961,2.39998,44.96281,0.006014,4.843124,0.57858,1.42346,5.785809,video
48900,6,443,10,4224,40,1400,422.4,515.83761,0.02007,1.30309,163.12218,0.000004,24.289774,3.33126,7.56676,29.981306,13,1563,40,725,120.23077,183.03894,6.96524,2.96025,50.76587,0.000013,24.061356,2.49844,6.62933,29.981327,video
44592,6,443,10,4215,40,1400,421.5,516.42933,0.01778,1.30179,163.30929,0.000002,24.129021,3.33263,7.50933,29.993702,13,1576,40,726,121.23077,182.91619,6.99152,2.96612,50.73182,0.000145,23.818759,2.49948,6.56421,29.993801,video
48995,6,4080,23,1352,40,60,58.78261,4.32341,13.47314,-3.88125,0.90149,0.000007,15.487157,13.23919,5.19398,291.262126,42,3246,40,114,77.28571,36.75873,-1.96843,-0.00669,5.67199,0.136244,15.171531,7.10921,7.39038,291.477437,video
48995,6,4080,20,1200,60,60,60,0,-3,0,0,15.165586,15.330371,15.2582,0.05192,289.905882,40,3080,40,114,77,37,-1.97436,0,5.85021,0.127066,15.112789,7.43879,7.42289,290.112854,video
48995,6,4080,23,1372,52,60,59.65217,1.63145,19.00207,-4.68072,0.34018,0.245708,15.360214,13.24126,5.11195,291.307819,42,3246,40,114,77.28571,36.75873,-1.96843,-0.00669,5.67199,0.006269,15.115304,7.10516,7.37106,291.311545,video
48995,6,4080,22,1300,40,60,59.09091,4.16598,18.00227,-4.57218,0.88819,0.000005,15.525211,13.86799,4.42836,291.227832,42,3172,40,114,75.52381,36.73019,-1.96037,0.09096,5.66759,0.000026,15.10477,7.11083,7.34532,291.544186,video
48995,6,4080,20,1200,60,60,60,0,-3,0,0,15.165347,15.396215,15.29536,0.06526,290.611893,40,3080,40,114,77,37,-1.97436,0,5.85021,0.145554,15.146663,7.45722,7.41262,290.831696,video
48995,6,4080,26,1424,40,60,54.76923,8.35882,-0.54945,-1.15036,1.6393,0.000007,70.001356,11.5945,13.88687,289.86255,35,2694,40,114,76.97143,36.12794,-1.94426,0.03639,6.10674,0.031073,15.163358,6.3707,7.20619,216.603643,video
48936,6,443,10,4224,40,1400,422.4,515.83761,0.02007,1.30309,163.12218,0.000001,24.315698,3.33375,7.57481,30.003752,13,1563,40,725,120.23077,183.03894,6.96524,2.96025,50.76587,0.000062,24.110961,2.50032,6.64638,30.003834,video
38607,6,80,18,1374,40,160,76.33333,50.60193,-1.20831,0.81279,11.92699,0.000015,61.254805,8.52363,18.55896,144.901671,23,4380,40,495,190.43478,166.20465,-0.89758,0.72476,34.65606,0.000081,60.861083,6.58644,16.76125,144.901713,video
44622,6,443,9,4144,40,1400,460.44444,530.2507,-0.3408,1.14073,176.75023,0.000001,1.12963,0.2464,0.3584,1.971186,12,1524,40,726,127,189.24543,6.16083,2.8265,54.63045,0.000044,0.851621,0.19749,0.22877,2.172427,video
47620,6,80,5,568,40,388,113.6,137.41848,1.04212,1.86041,61.45541,0.000676,4.999356,1.3579,2.10423,5.431618,11,1296,40,246,117.81818,97.08274,-1.54427,0.6109,29.27155,0.000202,174.463604,18.33835,52.06296,183.383479,video
42980,6,443,16,5797,40,1400,362.3125,514.09614,0.40484,1.50508,128.52403,0.000002,29.808598,2.05956,7.41674,30.893343,18,2442,40,1352,135.66667,298.15451,13.29995,3.97292,70.27569,0.000059,29.858895,1.93727,6.98537,32.933535,video
48984,6,443,10,4224,40,1400,422.4,515.83761,0.02007,1.30309,163.12218,0.000001,24.421748,3.33265,7.61262,29.99387,13,1563,40,725,120.23077,183.03894,6.96524,2.96025,50.76587,0.000127,24.159458,2.49951,6.66597,29.99413,video
40986,6,80,4,530,40,390,132.5,148.89174,0.10003,1.52591,74.44587,0.000708,4.999853,1.7351,2.31003,5.205311,9,586,40,246,65.11111,64.2572,4.87043,2.73628,21.41907,0.000116,7.897019,2.03425,2.70888,16.274023,video
47452,6,80,4,531,40,391,132.75,149.3241,0.1001,1.52598,74.66205,0.000862,4.999912,1.73506,2.3101,5.205171,9,586,40,246,65.11111,64.2572,4.87043,2.73628,21.41907,0.00002,223.38612,28.96489,73.50052,231.719129,video
40954,6,443,8,892,52,337,111.5,98.12747,1.18596,1.7018,34.6933,0.000007,65.003492,9.47827,22.66908,66.347908,9,2071,52,1079,230.11111,339.79911,2.04997,1.96069,113.26637,0.001003,64.779433,8.33944,21.33274,66.715489,video
42604,6,443,9,4177,40,1400,464.11111,527.53166,-0.33116,1.14813,175.84389,0.000001,5.000255,0.70119,1.62774,5.609548,17,1817,40,726,106.88235,162.23291,10.28982,3.45477,39.34726,0.000052,24.255534,2.10604,5.84001,33.6966,video
47666,6,80,4,529,40,389,132.25,148.45938,0.09997,1.52583,74.22969,0.00208,4.944259,1.74827,2.26314,5.244805,9,586,40,246,65.11111,64.2572,4.87043,2.73628,21.41907,0.000641,56.395882,8.2688,18.25368,66.150377,video
44268,6,80,4,375,52,211,93.75,67.77306,0.10259,1.52901,33.88653,0.000511,5.00577,1.79155,2.27775,5.37464,9,958,52,534,106.44444,151.1843,5.01147,2.78278,50.39477,0.050155,174.03104,23.02161,57.09808,184.172884,video
42106,6,80,5,568,40,388,113.6,137.41848,1.04212,1.86041,61.45541,0.000695,5.000281,1.4137,2.07653,5.654797,6,478,40,246,79.66667,74.76556,1.95162,2.09885,30.52291,0.000173,5.271038,1.1609,2.05661,5.804506,video
44204,6,443,16,8072,40,1400,504.5,543.66568,-0.82412,0.9261,135.91642,0.000003,4.780884,0.58588,1.21059,8.788174,13,1593,40,726,122.53846,182.24861,7.04942,2.98113,50.54667,0.00003,0.304085,0.08704,0.09421,1.044443,video
44242,6,80,4,375,52,211,93.75,67.77306,0.10259,1.52901,33.88653,0.000645,4.999067,1.74021,2.30611,5.220632,9,958,52,534,106.44444,151.1843,5.01147,2.78278,50.39477,0.0007,174.595911,22.93776,57.34379,183.502086,video
43726,6,80,24524,32967832,40,1400,1344.30892,267.88417,19.49007,-4.62962,1.71061,0,4.811181,0.01223,0.06401,299.920187,9060,447978,40,590,49.4457,8.54147,1768.64253,27.89644,0.08974,0,4.642804,0.0331,0.10431,299.822212,video
43726,6,80,5319,7251536,40,1400,1363.32694,217.88742,32.20373,-5.834,2.98756,0,116.864451,0.05163,1.85059,274.581049,2210,102104,40,60,46.2009,6.17508,-1.77602,0.06224,0.13135,0,0.704474,0.0188,0.05356,41.52362,video
48030,6,443,11,4255,40,1400,386.81818,504.46224,0.3808,1.44096,152.10109,0.000002,23.808197,3.0057,7.08548,30.056964,13,1564,40,726,120.30769,183.29312,6.9706,2.96147,50.83636,0.000003,23.431626,2.50471,6.43472,30.056497,video
42726,6,443,21,6300,40,1400,300,465.12927,1.75053,1.88721,101.49953,0.000002,30.001473,1.56295,6.52465,31.258994,23,3366,40,1400,146.34783,296.27537,11.98666,3.64714,61.77769,0.000007,30.129037,1.42087,6.26494,31.259079,video
40921,6,443,11,4255,40,1400,386.81818,504.46224,0.3808,1.44096,152.10109,0.000002,23.094527,2.98956,6.8575,29.895621,13,1564,40,726,120.30769,183.29312,6.9706,2.96147,50.83636,0.000013,22.372238,2.49129,6.12897,29.895492,video
40923,6,443,10,4215,40,1400,421.5,516.42933,0.01778,1.30179,163.30929,0.000002,23.934519,3.33285,7.44066,29.995626,13,1576,40,726,121.23077,182.91619,6.99152,2.96612,50.73182,0.000012,23.704431,2.49966,6.52771,29.995903,video
44596,6,443,10,4215,40,1400,421.5,516.42933,0.01778,1.30179,163.30929,0.000002,24.15527,3.34501,7.51359,30.105067,13,1576,40,726,121.23077,182.91619,6.99152,2.96612,50.73182,0.000052,23.902341,2.50726,6.5848,30.087091,video
44604,6,443,10,4215,40,1400,421.5,516.42933,0.01778,1.30179,163.30929,0.000001,24.017721,3.32426,7.47345,29.91838,13,1564,40,726,120.30769,183.29312,6.9706,2.96147,50.83636,0.000017,23.711457,2.49321,6.52563,29.91855,video
38669,6,80,13,920,40,134,70.76923,42.35773,-1.17591,0.87073,11.74792,0.00001,36.357389,3.96842,9.90295,47.621037,18,3308,40,513,183.77778,187.26142,-0.56609,1.03192,44.13794,0.000227,36.137772,2.81332,8.42573,47.826492,video
47994,6,443,10,4215,40,1400,421.5,516.42933,0.01778,1.30179,163.30929,0.000001,23.95957,3.34587,7.44436,30.11282,13,1600,40,726,123.07692,182.14595,7.03714,2.9766,50.5182,0.000004,23.515563,2.5095,6.48002,30.11394,video
44142,6,80,4,375,52,211,93.75,67.77306,0.10259,1.52901,33.88653,0.000551,5.000174,1.72022,2.32019,5.160653,9,958,52,534,106.44444,151.1843,5.01147,2.78278,50.39477,0.000192,144.557701,19.08686,47.44959,152.69489,video
44558,6,443,10,4215,40,1400,421.5,516.42933,0.01778,1.30179,163.30929,0.000002,24.077144,3.33149,7.4916,29.983427,13,1564,40,726,120.30769,183.29312,6.9706,2.96147,50.83636,0.000003,23.642021,2.499,6.51326,29.98794,video
48022,6,443,10,4215,40,1400,421.5,516.42933,0.01778,1.30179,163.30929,0.000001,23.941521,3.32462,7.44643,29.921584,13,1564,40,726,120.30769,183.29312,6.9706,2.96147,50.83636,0.000001,23.391811,2.49348,6.43568,29.921809,video
44676,6,443,13,4347,40,1400,334.38462,480.06002,1.13845,1.69008,133.14469,0.000004,21.216611,2.41418,5.82395,28.970148,15,1825,40,726,121.66667,173.84156,7.48039,2.95706,44.8857,0.000003,20.149313,2.06931,5.1724,28.970274,video
41100,6,443,23,8737,52,1400,379.86957,485.77337,0.64228,1.52417,101.29075,0.000001,61.901467,4.45219,13.00093,97.948114,28,6942,52,1400,247.92857,350.36959,2.33011,1.8064,66.21363,0.000041,62.705805,5.40425,14.42091,145.914723,video
44672,6,443,10,4267,40,1400,426.7,515.39015,-0.01039,1.27735,162.98068,0.000002,31.728959,4.17371,9.86113,37.563377,13,1566,40,728,120.46154,183.80157,6.98124,2.96387,50.97738,0.000058,31.391146,3.19295,8.60483,38.315418,video
38553,6,80,7,480,40,134,68.57143,41.57904,-0.8033,1.07198,15.7154,0.000054,33.447228,5.69635,12.41165,34.178098,13,1817,40,516,139.76923,169.86336,1.03473,1.65479,47.11162,0.000005,154.584009,16.04721,42.75135,192.566523,video
39333,6,80,30541,42700698,40,1400,1398.14341,40.16495,645.42466,-24.41802,0.22983,0,2.49398,0.00981,0.05872,299.653447,14843,822186,40,590,55.39217,9.60925,644.42114,11.81919,0.07887,0,2.303345,0.02019,0.07396,299.643031,video
39333,6,80,5133,7177811,40,1400,1398.36567,38.52146,761.18724,-26.77697,0.53767,0.000001,19.051138,0.01203,0.26846,61.717281,2998,153588,40,76,51.23015,9.3206,-0.42292,0.38212,0.17023,0,18.663148,0.02057,0.34442,61.646246,video
42596,6,443,9,4448,40,1400,494.22222,524.8612,-0.52393,0.97691,174.95373,0.000001,5.000381,0.69835,1.62853,5.586765,11,1278,40,551,116.18182,149.64128,4.20325,2.39381,45.11854,0.001653,4.817072,0.58511,1.41455,5.851086,video
48976,6,443,10,4224,40,1400,422.4,515.83761,0.02007,1.30309,163.12218,0.000004,24.331724,3.3291,7.58234,29.961932,13,1563,40,725,120.23077,183.03894,6.96524,2.96025,50.76587,0.000008,24.105498,2.49683,6.64765,29.961973,video
40892,6,80,4,531,40,391,132.75,149.3241,0.1001,1.52598,74.66205,0.00207,5.000822,1.77293,2.28605,5.318802,5,426,40,246,85.2,80.77227,1.00268,1.83345,36.12246,0.000175,5.25262,1.4749,2.18506,5.899596,video
48024,6,443,10,4215,40,1400,421.5,516.42933,0.01778,1.30179,163.30929,0.000004,24.185641,3.34359,7.52486,30.092273,13,1564,40,726,120.30769,183.29312,6.9706,2.96147,50.83636,0,23.896392,2.50771,6.5839,30.092523,video
44632,6,443,10,4269,40,1400,426.9,515.35957,-0.01167,1.27632,162.97101,0.000003,6.137556,1.33434,2.28284,12.009022,13,1578,40,728,121.38462,183.42491,7.00209,2.96852,50.87292,0.000036,5.897344,1.00076,1.99032,12.009179,video
40925,6,443,11,4255,40,1400,386.81818,504.46224,0.3808,1.44096,152.10109,0.000003,23.87705,3.00248,7.10954,30.024809,13,1564,40,726,120.30769,183.29312,6.9706,2.96147,50.83636,0.000056,23.62657,2.50207,6.50533,30.024889,video
43882,6,443,11,4520,40,1400,410.90909,493.17238,0.38218,1.41724,148.69707,0.000006,24.469993,3.00818,7.28506,30.081795,14,1627,40,725,116.21429,176.91611,7.81789,3.09789,47.28282,0.000019,24.239174,2.314,6.44507,30.081987,video
