@relation mobile_gt
@attribute srcport numeric
@attribute proto numeric
@attribute dstport numeric
@attribute totalpkts numeric
@attribute totalsize numeric
@attribute minsize numeric
@attribute maxsize numeric
@attribute meansize numeric
@attribute stdsize numeric
@attribute kurtosisSize numeric
@attribute skewnessSize numeric
@attribute standardErrorSize numeric
@attribute miniat numeric
@attribute maxiat numeric
@attribute meaniat numeric
@attribute stdiat numeric
@attribute duration numeric
@attribute behavior {chat,browser,video,search}
@data
40579,6,80,20,8285,40,1400,414.25,528.67635,-0.30543,1.15777,118.21563,0.000002,16.525742,0.95665,3.67681,18.176401,browser
45853,6,443,19,4568,40,1400,240.42105,413.95948,3.88434,2.37667,94.96882,0.000002,59.422842,3.5319,13.57279,63.574163,browser
40568,6,8888,6,328,52,60,54.66667,3.77124,-1.2,0.84853,1.5396,0.005603,63.465513,12.75093,25.35737,63.754657,browser
46868,6,80,19,8048,52,1400,423.57895,549.36196,-0.59858,1.09195,126.03228,0,60.41942,3.39172,13.83142,61.051018,browser
45629,6,443,17,4457,40,1400,262.17647,432.43282,3.04165,2.195,104.88036,0.000002,59.039597,3.77517,14.26976,60.402693,browser
39350,6,80,12,672,52,60,56,4,-1.90909,0,1.1547,0.048143,30.014675,5.49514,9.68068,60.446574,browser
40469,6,80,28,12110,40,1400,432.5,576.5368,-0.80602,1.02289,108.95521,0,250.526353,9.91896,47.27962,267.812032,browser
45050,6,80,13,2916,40,1400,224.30769,385.6041,4.38539,2.40882,106.94733,0.000091,0.174918,0.05607,0.05806,0.672887,browser
47313,6,80,18,6069,40,1400,337.16667,490.27795,0.84646,1.61418,115.55962,0.000004,60.45812,5.03803,14.99759,85.646562,browser
49043,6,443,102,54622,52,1400,535.5098,630.81916,-1.57696,0.62627,62.4604,0.000001,0.126655,0.01351,0.03223,1.364593,browser
46195,6,443,18,4528,40,1400,251.55556,422.52458,3.4673,2.28907,99.59,0.000003,59.420838,3.56249,13.96486,60.562355,browser
40906,6,8888,5,276,52,60,55.2,3.91918,-1.54167,0.51031,1.75271,0.005358,120.147529,30.11885,51.97814,120.475411,browser
38949,6,80,20,8441,40,1400,422.05,577.6688,-0.71059,1.08287,129.17067,0.000046,0.187651,0.03205,0.05852,0.608939,browser
46181,6,443,18,4528,40,1400,251.55556,422.52458,3.4673,2.28907,99.59,0.000002,59.421373,3.56139,13.96526,60.543612,browser
47369,6,80,22,7914,52,1400,359.72727,502.46449,0.15231,1.3664,107.12579,0.000003,60.258301,3.13045,12.78755,65.739439,browser
42224,6,443,82,49196,40,1400,599.95122,654.62089,-1.82785,0.36836,72.29078,0.000001,0.194331,0.02317,0.04233,1.876455,browser
40892,6,8888,5,276,52,60,55.2,3.91918,-1.54167,0.51031,1.75271,0.005416,120.364886,30.21575,52.04775,120.862985,browser
39904,6,80,7,388,52,60,55.42857,3.95897,-1.73611,0.33679,1.49635,0.044567,31.096256,8.6468,12.38975,51.880771,browser
41061,6,80,11,1725,40,740,156.81818,242.38242,1.44383,1.88281,73.08105,0.002576,0.163229,0.06067,0.05885,0.606679,browser
42170,6,443,51,24552,40,1400,481.41176,606.6962,-1.25757,0.81419,84.95446,0,0.166515,0.02236,0.04125,1.117955,browser
45873,6,80,6,388,40,77,64.66667,17.44197,-1.2,-0.84853,7.12065,0.005346,209.893897,42.0384,83.92777,210.191986,browser
45873,6,80,27,15270,40,1400,565.55556,643.44445,-1.66405,0.52791,123.83094,0.000002,246.963394,9.57074,47.47912,248.839351,browser
45873,6,80,82,23558,40,1400,287.29268,358.76701,2.64372,1.77557,39.61919,0.000003,110.748167,3.61416,13.83949,292.747221,browser
45873,6,80,34,9615,40,875,282.79412,236.88764,-0.96875,0.34822,40.62589,0.000006,28.159461,2.22123,6.56437,73.300591,browser
39918,6,80,7,388,52,60,55.42857,3.95897,-1.73611,0.33679,1.49635,0.044726,31.175362,8.66822,12.40757,52.009303,browser
46183,6,443,5,232,40,60,46.4,8.2365,-0.81484,0.85217,3.68348,0.028259,60.033708,15.11739,25.93255,60.469554,browser
40579,6,80,20,8285,40,1400,414.25,528.67635,-0.30543,1.15777,118.21563,0.000002,16.525742,0.95665,3.67681,18.176401,browser
46868,6,80,19,8048,52,1400,423.57895,549.36196,-0.59858,1.09195,126.03228,0,60.41942,3.39172,13.83142,61.051018,browser
43314,6,80,10,2141,40,1073,214.1,349.49977,1.57559,1.87513,110.52153,0.000917,0.15787,0.06443,0.05818,0.579839,browser
39990,6,8080,13,2901,40,1400,223.15385,385.76754,4.39893,2.41132,106.99266,0.000007,0.223593,0.06434,0.06782,0.772119,browser
46553,6,80,12,2777,40,1400,231.41667,393.70218,4.19918,2.3878,113.65203,0.001568,0.190452,0.04192,0.06128,0.461106,browser
46981,6,80,12,3289,40,1400,274.08333,457.58068,1.58399,1.87883,132.09216,0.00001,0.19331,0.05612,0.0651,0.617367,browser
39429,6,443,13,2905,40,1400,223.46154,386.11728,4.36955,2.40553,107.08967,0.000004,0.179507,0.05763,0.06016,0.691612,browser
39401,6,80,4,234,40,77,58.5,18.5,-1.66667,0,9.25,0.002377,0.193408,0.06912,0.08797,0.207348,browser
39401,6,80,6,400,40,77,66.66667,15.01851,-0.65089,-1.04528,6.13128,0.01073,0.460404,0.14465,0.17427,0.723242,browser
39401,6,80,4,234,40,77,58.5,18.5,-1.66667,0,9.25,0.000007,0.16624,0.05996,0.07536,0.179885,browser
39401,6,80,61,33133,40,1400,543.16393,620.61099,-1.55118,0.58923,79.4611,0.000002,193.585513,4.44839,25.41111,266.903499,browser
39401,6,80,4,234,40,77,58.5,18.5,-1.66667,0,9.25,0.002339,0.089903,0.0346,0.03928,0.103805,browser
40931,6,80,26,13635,40,1400,524.42308,634.01942,-1.531,0.64053,124.34144,0,0.211661,0.02969,0.06055,0.742171,browser
49326,6,80,123,82456,40,1400,670.37398,668.37926,-1.95356,0.17092,60.26573,0,30.374671,0.25748,2.73829,31.412203,browser
49324,6,80,79,50690,40,1400,641.64557,661.22432,-1.90089,0.26883,74.39355,0,30.385027,0.40273,3.41725,31.413089,browser
43039,6,443,77,40638,40,1400,527.76623,630.934,-1.5491,0.63878,71.9016,0,0.179121,0.01507,0.0377,1.145072,browser
47915,6,80,25,12866,40,1400,514.64,617.4216,-1.38826,0.7146,123.48432,0.000001,18.540458,0.8099,3.69789,19.437598,browser
40233,6,80,7,380,52,60,54.28571,3.61403,-0.78333,1.1068,1.36598,0.000008,10.122702,1.75539,3.74242,10.532357,browser
48690,6,80,12,2993,40,1400,249.41667,424.79455,2.52679,2.08198,122.62762,0.000001,0.255819,0.05767,0.09402,0.634335,browser
46510,6,443,17,4481,40,1400,263.58824,431.72418,3.05085,2.19802,104.70849,0.000002,9.414709,0.65226,2.264,10.436129,browser
37327,6,8080,12,1632,40,584,136,178.08612,1.56096,1.82585,51.40904,0.000005,0.171792,0.07421,0.06375,0.816348,browser
37315,6,8080,12,1632,40,584,136,178.08612,1.56096,1.82585,51.40904,0.000406,0.164988,0.07414,0.0633,0.81554,browser
40243,6,80,6,328,52,60,54.66667,3.77124,-1.2,0.84853,1.5396,0.048628,8.996844,1.88433,3.55663,9.421648,browser
46520,6,443,17,4457,40,1400,262.17647,432.43282,3.04165,2.195,104.88036,0.000002,8.393931,0.58837,2.01714,9.413849,browser
44272,6,443,119,42214,40,1400,354.7395,517.67941,0.19522,1.42353,47.45559,0.000001,281.03933,2.54099,25.75148,299.837198,browser
44272,6,443,70,10014,40,731,143.05714,166.34413,3.1004,1.97968,19.88193,0.000011,127.162686,2.82588,15.75294,194.985675,browser
44272,6,443,6,388,40,77,64.66667,17.44197,-1.2,-0.84853,7.12065,0.004893,209.888738,42.03322,83.92778,210.166093,browser
41231,6,8888,6,328,52,60,54.66667,3.77124,-1.2,0.84853,1.5396,0.005835,9.10732,1.86216,3.6228,9.310808,browser
46522,6,443,6,272,40,60,45.33333,7.88811,-0.34041,1.15907,3.22031,0.028243,8.797919,1.8424,3.47841,9.212015,browser
46512,6,443,6,272,40,60,45.33333,7.88811,-0.34041,1.15907,3.22031,0.028399,9.819173,2.04547,3.8874,10.227328,browser
42429,6,80,147,100316,40,1400,682.42177,666.9191,-1.96453,0.14207,55.00656,0,30.456915,0.21516,2.51165,31.4128,browser
37317,6,8080,12,1648,40,600,137.33333,181.46319,1.6849,1.85361,52.38391,0.00037,0.165129,0.07411,0.06354,0.8152,browser
41221,6,8888,6,328,52,60,54.66667,3.77124,-1.2,0.84853,1.5396,0.005344,10.229427,2.08581,4.072,10.429032,browser
39696,6,80,4,234,40,77,58.5,18.5,-1.66667,0,9.25,0.000026,0.176695,0.06052,0.08217,0.181549,browser
49737,6,8080,13,3040,52,1400,233.84615,384.47464,4.25318,2.38185,106.63408,0.000004,0.153279,0.05665,0.05546,0.679743,browser
44475,6,80,10,1510,40,775,151,231.34563,3.03508,2.20331,73.15791,0.000013,0.176654,0.05687,0.07065,0.511793,browser
38314,6,80,10,1655,40,920,165.5,271.12552,3.74624,2.3711,85.73742,0.002798,0.234019,0.07178,0.08358,0.64603,browser
45000,6,8080,13,2884,40,1400,221.84615,384.31054,4.52443,2.43617,106.58857,0.000006,0.244062,0.0638,0.07666,0.765559,browser
41013,6,80,6,388,40,77,64.66667,17.44197,-1.2,-0.84853,7.12065,0.005767,209.618392,42.03172,83.79345,210.158623,browser
41013,6,80,6,388,40,77,64.66667,17.44197,-1.2,-0.84853,7.12065,0.005697,209.980187,42.10125,83.93955,210.506268,browser
47070,6,443,6,271,40,71,45.16667,11.55302,2.04,2.14663,4.7165,0.00001,111.164622,34.16882,44.80861,170.844119,browser
40754,6,80,26,12402,40,1400,477,618.13068,-1.25313,0.84012,121.2254,0.000255,0.258036,0.03907,0.05911,0.976692,browser
45734,6,80,10,1493,40,790,149.3,232.44356,3.51509,2.31569,73.50511,0.001697,0.349994,0.0875,0.11069,0.787479,browser
47886,6,80,10,1464,40,761,146.4,224.47637,3.35999,2.279,70.98566,0.000074,0.193573,0.04616,0.07178,0.415435,browser
43774,6,443,30,5962,40,1400,198.73333,358.19445,6.19816,2.79233,65.39706,0.000002,49.958039,1.76254,9.10838,51.113613,browser
48264,6,80,12,3008,40,1400,250.66667,424.76216,2.50058,2.07125,122.61827,0.000011,0.27076,0.08613,0.09548,0.947432,browser
43348,6,443,36,6137,40,1400,170.47222,332.94773,8.23559,3.12155,55.49129,0.000001,107.675076,4.81727,20.24018,168.604543,browser
41726,6,80,6,328,52,60,54.66667,3.77124,-1.2,0.84853,1.5396,0.035283,27.660345,5.62597,11.01743,28.129853,browser
47916,6,80,10,2142,40,1073,214.2,349.64348,1.5697,1.87383,110.56698,0.000159,0.25905,0.07307,0.09643,0.657656,browser
47092,6,443,9,392,40,60,43.55556,6.91393,1.3396,1.79061,2.30464,0.028532,107.799999,21.45555,37.99001,171.644387,browser
47566,6,443,17,4441,40,1400,261.23529,432.37124,3.06424,2.20285,104.86543,0.000001,48.714102,3.1096,11.77542,49.753593,browser
41820,6,80,6,328,52,60,54.66667,3.77124,-1.2,0.84853,1.5396,0.039123,49.273825,9.95073,19.66168,49.753647,browser
47472,6,443,17,4457,40,1400,262.17647,432.43282,3.04165,2.195,104.88036,0.000003,27.020214,1.75811,6.52348,28.129698,browser
47476,6,443,7,312,40,60,44.57143,7.53766,0.1955,1.40292,2.84897,0.000239,27.340415,4.64732,10.1492,27.883916,browser
43332,6,443,22,3624,40,1400,164.72727,320.13295,8.75601,3.23094,68.25257,0.000006,108.209763,8.13544,25.71423,170.844138,browser
43470,6,80,148,28037,40,1255,189.43919,215.13221,5.96785,2.04009,17.68376,0.000037,22.304737,1.2865,3.41212,189.115021,browser
43470,6,80,89,11454,40,507,128.69663,125.12945,0.81314,1.42628,13.2637,0,67.584199,2.43623,8.43708,214.387932,browser
43470,6,80,180,26884,40,595,149.35556,148.75026,0.09748,1.20417,11.08719,0,53.029951,1.51367,5.17232,270.947243,browser
43470,6,80,22,10150,40,1400,461.36364,561.53212,-0.93059,0.90695,119.71905,0.000001,92.501712,6.39036,20.90408,134.197584,browser
43470,6,80,22,11017,40,1400,500.77273,618.64624,-1.33401,0.77707,131.89582,0.000002,210.124845,10.09984,44.72762,212.09662,browser
48252,6,443,17,4441,40,1400,261.23529,432.37124,3.06424,2.20285,104.86543,0.000002,30.501903,1.98386,7.36405,31.741778,browser
42506,6,80,6,328,52,60,54.66667,3.77124,-1.2,0.84853,1.5396,0.039262,31.271719,6.36834,12.45204,31.841711,browser
47570,6,443,6,272,40,60,45.33333,7.88811,-0.34041,1.15907,3.22031,0.028365,49.032329,9.90273,19.56497,49.513668,browser
48256,6,443,6,272,40,60,45.33333,7.88811,-0.34041,1.15907,3.22031,0.028335,31.131635,6.31629,12.4079,31.581444,browser
44496,6,443,36,8623,40,1400,239.52778,402.66877,3.31654,2.20605,67.11146,0.000002,31.626842,0.93191,5.26441,32.616969,browser
43219,6,443,78,52244,52,1400,669.79487,655.20311,-1.91861,0.1877,74.18714,0.000003,0.266523,0.02242,0.05512,1.726271,browser
41340,6,80,9,484,52,60,53.77778,3.32592,0.13393,1.50334,1.10864,0.039128,108.159911,21.56559,38.06124,172.524754,browser
43734,6,443,40,10221,40,1400,255.525,426.33209,2.60266,2.0643,67.40902,0.000001,27.019614,0.71513,4.26742,27.890201,browser
47512,6,443,17,4457,40,1400,262.17647,432.43282,3.04165,2.195,104.88036,0.000002,49.988559,3.20959,12.07885,51.353473,browser
44349,6,8080,12,1632,40,584,136,178.08612,1.56096,1.82585,51.40904,0.000015,0.199086,0.07275,0.08061,0.800283,browser
43828,6,443,38,10087,40,1400,265.44737,434.94723,2.26479,1.9836,70.55776,0.000002,48.713886,1.33821,7.89611,49.513774,browser
45722,6,80,10,1530,40,827,153,242.68168,3.69703,2.35905,76.74269,0.003367,0.357643,0.10703,0.1306,0.963304,browser
48234,6,443,17,4469,40,1400,262.88235,432.07923,3.04621,2.19649,104.7946,0.000003,31.761901,2.05386,7.67107,32.861817,browser
47086,6,443,19,4568,40,1400,240.42105,413.95948,3.88434,2.37667,94.96882,0.000003,108.149822,9.36693,27.51335,168.604676,browser
44514,6,443,36,8623,40,1400,239.52778,402.66877,3.31654,2.20605,67.11146,0.000003,30.541444,0.89991,5.0838,31.496946,browser
48238,6,443,6,272,40,60,45.33333,7.88811,-0.34041,1.15907,3.22031,0.028387,32.236795,6.54142,12.84794,32.707099,browser
43489,6,443,218,170266,40,1400,781.0367,648.7996,-1.92788,-0.13641,43.94225,0.000003,0.268029,0.00926,0.03104,2.00962,browser
41129,6,443,18,4524,40,1400,251.33333,422.11912,3.49624,2.29848,99.49443,0.000002,59.390077,3.56739,13.95611,60.645566,browser
40343,6,443,19,4568,40,1400,240.42105,413.95948,3.88434,2.37667,94.96882,0.000003,89.995821,8.36806,24.00883,150.62511,browser
38557,6,80,10,1658,40,923,165.8,271.96059,3.75859,2.37406,86.00149,0.004096,0.230631,0.08862,0.08935,0.797623,browser
49602,6,443,41,8854,40,1400,215.95122,382.60895,4.36277,2.4235,59.75348,0,89.585676,3.76564,16.59452,150.625636,browser
41145,6,443,18,4540,40,1400,252.22222,422.1996,3.47198,2.29053,99.5134,0.000003,59.30901,3.57682,13.93361,60.805946,browser
37835,6,443,23,7276,52,1400,316.34783,470.95431,1.18861,1.74081,98.20076,0,0.415785,0.0856,0.13784,1.883189,browser
37217,6,80,89,58152,40,1400,653.39326,663.20269,-1.91566,0.22362,70.29934,0.000001,29.694858,0.35079,3.14649,30.869907,browser
48239,6,443,167,103452,40,1400,619.47305,663.52016,-1.88312,0.31092,51.34473,0,0.287968,0.01012,0.03686,1.680343,browser
38252,6,80,10,845,52,216,84.5,58.56151,0.8499,1.70364,18.51877,0.000006,0.207964,0.06586,0.07957,0.592712,browser
49979,6,443,232,150537,52,1400,648.86638,661.06497,-1.92549,0.24639,43.40104,0,0.176049,0.00797,0.02902,1.840244,browser
39431,6,80,10,1702,40,741,170.2,254.20181,0.86627,1.71968,80.38567,0.001909,0.213176,0.08085,0.07854,0.727694,browser
40345,6,443,9,392,40,60,43.55556,6.91393,1.3396,1.79061,2.30464,0.028426,90.115754,19.27811,33.08602,154.224887,browser
40361,6,443,19,4552,40,1400,239.57895,413.85776,3.91048,2.38477,94.94548,0.000002,88.810215,8.30195,23.77499,149.435143,browser
37829,6,443,23,7328,40,1400,318.6087,478.02044,0.87297,1.61941,99.67415,0,0.468311,0.09404,0.15008,2.068775,browser
48400,6,80,7,392,52,64,56,4.78091,-1.20333,0.58566,1.80702,0.027472,60.030811,10.16767,22.30011,61.006036,browser
37928,6,8080,12,1632,40,584,136,178.08612,1.56096,1.82585,51.40904,0.000067,0.268007,0.08727,0.08767,0.959943,browser
38553,6,80,10,2174,40,1105,217.4,357.54586,1.6931,1.90109,113.06593,0.001642,0.160538,0.07958,0.07049,0.71625,browser
40367,6,443,9,392,40,60,43.55556,6.91393,1.3396,1.79061,2.30464,0.028401,88.805105,19.09753,32.7451,152.780276,browser
37885,6,80,95,23316,40,1400,245.43158,400.594,3.76209,2.29738,41.10008,0,74.805901,2.99038,10.67286,281.095738,browser
37885,6,80,352,46339,40,1400,131.64489,165.71709,20.55996,3.796,8.83275,0,27.61072,0.84904,2.62635,298.011741,browser
37885,6,80,195,28408,40,1400,145.68205,197.9099,21.35726,4.1435,14.17262,0.000003,116.330041,1.52879,8.74237,296.586066,browser
49624,6,443,42,10278,40,1400,244.71429,418.64409,2.95292,2.14591,64.59818,0.000003,88.390204,3.64426,16.26581,149.414791,browser
37407,6,443,41,10226,40,1400,249.41463,422.62236,2.77968,2.1062,66.00252,0.000001,59.726766,1.5249,9.31996,60.99605,browser
38561,6,80,12,2925,40,1400,243.75,424.51975,2.65264,2.13126,122.5483,0.000007,0.303348,0.07242,0.09368,0.796656,browser
47616,6,80,9,484,52,60,53.77778,3.32592,0.13393,1.50334,1.10864,0.031485,88.810367,19.21811,32.68199,153.744884,browser
42451,6,8080,12,1935,40,988,161.25,276.83061,4.42545,2.49835,79.91411,0.000033,0.952675,0.14633,0.27071,1.609577,browser
39741,6,8080,13,2842,40,1400,218.61538,380.91803,4.83767,2.49896,105.64765,0.000004,0.267672,0.07101,0.08367,0.852068,browser
39429,6,80,10,1702,40,741,170.2,254.20181,0.86627,1.71968,80.38567,0.001883,0.232114,0.07974,0.08225,0.717623,browser
38103,6,80,125,83643,40,1400,669.144,668.53029,-1.95334,0.16864,59.79517,0,30.506698,0.25674,2.72805,31.835256,browser
42465,6,8080,10,1823,40,988,182.3,298.83174,3.02676,2.20209,94.49889,0.00003,0.233382,0.06986,0.09614,0.628777,browser
37833,6,443,16,2895,52,1075,180.9375,269.03519,5.46469,2.58487,67.2588,0.000006,0.306054,0.08922,0.11399,1.338361,browser
39353,6,80,10,1514,40,811,151.4,238.24492,3.62046,2.34076,75.33966,0.001905,0.180156,0.06655,0.06834,0.598982,browser
37391,6,443,41,10250,40,1400,250,422.34011,2.78281,2.10715,65.95844,0,59.876279,1.51876,9.34482,60.75032,browser
47606,6,80,9,484,52,60,53.77778,3.32592,0.13393,1.50334,1.10864,0.035394,89.995032,19.3581,33.00391,154.864835,browser
39433,6,80,10,1702,40,741,170.2,254.20181,0.86627,1.71968,80.38567,0.002712,0.211213,0.08017,0.07896,0.721527,browser
41133,6,443,5,232,40,60,46.4,8.2365,-0.81484,0.85217,3.68348,0.028477,60.027918,15.11895,25.92837,60.475782,browser
48540,6,80,21,10508,40,1400,500.38095,616.44414,-1.38773,0.71829,134.51914,0,17.308905,0.90701,3.76427,18.140123,browser
48384,6,80,5,276,52,60,55.2,3.91918,-1.54167,0.51031,1.75271,0.031315,60.031294,15.13159,25.92299,60.526356,browser
40131,6,443,28,5659,40,1400,202.10714,371.32065,5.46013,2.66018,70.17301,0.000002,59.729341,3.13139,11.95726,84.547597,browser
38135,6,80,7,380,52,60,54.28571,3.61403,-0.78333,1.1068,1.36598,0.031337,60.030493,14.04415,22.30791,84.264881,browser
38319,6,80,21,10311,40,1400,491,606.56676,-1.28473,0.76562,132.36372,0.000001,15.96329,0.82395,3.4738,16.479072,browser
40149,6,443,32,5852,40,1400,182.875,351.05028,6.84543,2.90083,62.05751,0.000001,59.833822,2.69111,11.1668,83.424526,browser
43875,6,443,9,392,40,60,43.55556,6.91393,1.3396,1.79061,2.30464,0.028292,60.027672,10.92027,20.09295,87.362188,browser
40729,6,80,89,58919,40,1400,662.01124,664.83632,-1.93608,0.19367,70.47251,0,30.605038,0.35766,3.24313,31.474382,browser
43887,6,443,19,4568,40,1400,240.42105,413.95948,3.88434,2.37667,94.96882,0.000002,59.401439,4.6351,14.27357,83.431843,browser
43341,6,8080,76,19866,40,1400,261.39474,412.76905,3.22796,2.16138,47.34786,0.000002,210.037319,3.27948,24.05477,245.960758,browser
43341,6,8080,26,14790,40,1400,568.84615,635.40609,-1.66768,0.49466,124.61339,0.000001,209.97602,8.54235,41.12117,213.558763,browser
49734,6,80,16,5225,40,1400,326.5625,521.92073,0.64303,1.62119,130.48018,0.000056,0.140124,0.03561,0.05107,0.534181,browser
43873,6,443,19,4564,40,1400,240.21053,413.56175,3.91503,2.38612,94.87757,0.000002,59.411808,4.69705,14.35663,84.546833,browser
47681,6,8080,12,2088,52,884,174,243.4834,3.7272,2.26434,70.2876,0.000107,0.171131,0.07559,0.06497,0.831543,browser
38141,6,80,7,380,52,60,54.28571,3.61403,-0.78333,1.1068,1.36598,0.031367,60.032228,13.91055,22.24346,83.463311,browser
47683,6,8080,12,1800,52,596,150,177.59551,1.2372,1.69103,51.26741,0.000131,0.17154,0.07558,0.06514,0.831374,browser
44504,6,443,13,2891,40,1400,222.38462,384.90469,4.47263,2.4259,106.75335,0.000009,0.118961,0.04627,0.04668,0.555298,browser
48383,6,80,11,2296,40,1154,208.72727,360.86792,2.25403,2.04803,108.80577,0.000125,0.137335,0.04785,0.05287,0.478524,browser
37354,6,80,11,2349,40,1248,213.54545,351.30856,4.57597,2.48784,105.92352,0.000007,30.492232,3.11619,9.12575,31.161886,browser
37088,6,80,97,61768,40,1400,636.78351,655.50731,-1.87781,0.26893,66.55668,0,30.713279,0.47156,3.39425,45.270212,browser
41179,6,443,13,2885,40,1400,221.92308,384.39492,4.51702,2.4347,106.61197,0.000005,0.14528,0.06447,0.05039,0.773674,browser
48596,6,80,45,27146,40,1400,603.24444,638.80156,-1.74802,0.38622,95.22691,0.000001,148.896662,3.46025,22.17956,152.25102,browser
48596,6,80,21,22674,40,1400,1079.71429,573.01277,-0.35835,-1.29221,125.04164,0.000002,201.755651,14.91324,43.80011,298.264756,browser
40313,6,80,10,1477,40,742,147.7,222.48688,2.83879,2.15785,70.35653,0.001822,0.130006,0.07606,0.03868,0.684579,browser
41810,6,80,10,1559,40,824,155.9,244.64687,3.30198,2.26568,77.36413,0.00407,0.224393,0.07171,0.08338,0.645378,browser
37491,6,443,19,7647,40,1400,402.47368,557.30369,-0.5448,1.15295,127.85424,0.000001,209.992177,16.36244,50.56566,294.52384,browser
37491,6,443,13,4712,40,1400,362.46154,491.35458,0.48094,1.46096,136.27724,0.000001,139.741484,11.90753,38.54565,142.890395,browser
37491,6,443,4,234,40,77,58.5,18.5,-1.66667,0,9.25,0.000009,0.23118,0.0798,0.1071,0.239385,browser
37292,6,443,18,19834,40,1400,1101.88889,557.783,-0.04643,-1.41585,131.47071,0.000001,126.945065,11.30515,29.78155,192.187536,browser
43961,6,80,12,2817,40,1400,234.75,426.72652,2.71836,2.16228,123.18533,0.000005,0.154917,0.05693,0.06144,0.626225,browser
45267,6,80,12,3085,40,1400,257.08333,425.25981,2.35411,2.01924,122.76193,0.000007,0.16606,0.05748,0.06238,0.632265,browser
45129,6,8080,16,2162,40,480,135.125,138.22576,0.72137,1.49109,34.55644,0.000152,209.830034,14.06516,52.32041,210.977349,browser
45129,6,8080,6,388,40,77,64.66667,17.44197,-1.2,-0.84853,7.12065,0.005372,210.02018,42.08863,83.96585,210.443145,browser
45129,6,8080,28,16034,40,1400,572.64286,625.32844,-1.59991,0.53906,118.17597,0.000001,7.878988,0.38425,1.49356,10.374879,browser
45129,6,8080,33,7155,40,1400,216.81818,365.87433,5.36399,2.62423,63.69055,0.000004,157.112815,5.87771,27.28903,188.086692,browser
48340,6,80,16,6073,40,1400,379.5625,548.93772,-0.35943,1.23686,137.23443,0.000159,0.133183,0.04603,0.04876,0.690466,browser
