@relation mobile_gt
@attribute srcport numeric
@attribute proto numeric
@attribute dstport numeric
@attribute totalpkts numeric
@attribute totalsize numeric
@attribute minsize numeric
@attribute maxsize numeric
@attribute meansize numeric
@attribute stdsize numeric
@attribute kurtosisSize numeric
@attribute skewnessSize numeric
@attribute standardErrorSize numeric
@attribute miniat numeric
@attribute maxiat numeric
@attribute meaniat numeric
@attribute stdiat numeric
@attribute duration numeric
@attribute appName {'WeChat','Weibo','bilibili','iQIYI','手机淘宝','京东','Alipay','携程旅行','马蜂窝旅游','QQMusic','酷狗音乐','拼多多','今日头条','新浪新闻','Tencent news','NetEase News','抖音短视频','Meituan','Ximalaya','NetEase Music'}
@data
40609,6,80,17,1903,40,921,111.94118,206.92524,11.6184,3.70874,50.18674,0.000133,20.437498,2.11329,5.25755,33.812678,iQIYI
42028,6,80,12,1190,40,253,99.16667,81.63826,-0.28052,1.29663,23.56694,0.000154,5.9731,1.00433,2.00988,11.047684,iQIYI
39804,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.031687,5.974379,1.2871,2.03155,10.296788,iQIYI
42868,6,80,13,1443,40,542,111,161.32528,2.53396,2.15668,44.74358,0.000059,24.835587,3.17873,7.04329,38.144751,iQIYI
39052,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.027618,4.59101,1.28846,1.91067,10.307654,iQIYI
40638,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.027569,6.161683,1.27352,2.1087,10.188183,iQIYI
41065,6,80,1482,1244153,52,1400,839.50945,662.63591,-1.88209,-0.33899,17.21277,0,1.639326,0.00318,0.04452,4.716714,iQIYI
41196,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.027624,8.029389,1.2918,2.57441,10.334408,iQIYI
43872,6,443,57,12547,40,1400,220.12281,388.72978,4.06673,2.38783,51.48852,0.000002,59.866612,1.13146,7.92229,63.361879,iQIYI
41890,6,80,8,975,52,233,121.875,86.1328,-1.55089,0.58562,30.45254,0.031703,4.762288,1.46405,1.97547,10.248352,iQIYI
45412,6,80,14,1696,40,253,121.14286,92.79229,-1.4585,0.66867,24.79978,0.000831,4.824165,0.66651,1.29297,8.664593,iQIYI
38476,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.028131,5.040301,1.28345,1.91339,10.267563,iQIYI
41870,6,443,50,7403,40,1400,148.06,288.70091,12.30949,3.65479,40.82847,0.000001,59.718791,1.26995,8.43696,62.227685,iQIYI
38250,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.027961,8.569168,1.29037,2.76226,10.322938,iQIYI
41088,6,80,8,794,52,233,99.25,77.28963,-0.33893,1.31266,27.32601,0.031549,9.152249,1.47341,3.14286,10.313894,iQIYI
41362,6,80,12,1190,40,253,99.16667,81.63826,-0.28052,1.29663,23.56694,0.000173,5.730736,0.98739,1.96716,10.861243,iQIYI
37970,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.031189,4.749667,1.28607,1.97861,10.288523,iQIYI
41902,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.031489,4.766442,1.28509,1.90169,10.280738,iQIYI
38759,6,80,18,2016,40,994,112,218.14037,12.73082,3.8643,51.41618,0.000345,58.251276,4.20726,13.69702,71.523379,iQIYI
53672,17,17788,4,680,143,197,170,27,-1.66667,0,13.5,0.116277,142.530966,47.60707,67.12134,142.821201,iQIYI
53672,17,17788,4,680,143,197,170,27,-1.66667,0,13.5,0.109598,60.190973,20.13934,28.32078,60.418032,iQIYI
39412,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.027916,4.564762,1.285,1.90518,10.279983,iQIYI
40229,6,80,19,5998,40,1400,315.68421,476.29945,0.98664,1.63651,109.27059,0.000081,9.836881,1.59043,3.16097,28.6277,iQIYI
48955,6,80,12,1190,40,253,99.16667,81.63826,-0.28052,1.29663,23.56694,0.000009,5.879765,1.00752,1.96154,11.082706,iQIYI
45524,6,80,12,1190,40,253,99.16667,81.63826,-0.28052,1.29663,23.56694,0.000098,4.824897,0.51029,1.36667,5.613183,iQIYI
41853,6,80,52,30217,40,1400,581.09615,580.9913,-1.57427,0.45817,80.569,0.000053,9.723936,0.77087,2.04079,39.314422,iQIYI
41483,6,80,17,1903,40,921,111.94118,206.92524,11.6184,3.70874,50.18674,0.000127,42.674415,3.5295,10.36463,56.471925,iQIYI
39487,6,80,20,2512,40,1285,125.6,271.19484,14.59108,4.09548,60.64101,0.000011,31.610717,2.39651,7.22071,45.533668,iQIYI
41114,6,80,12,1202,52,253,100.16667,80.97822,-0.27171,1.30567,23.3764,0.000089,9.8492,1.00046,2.80051,11.005114,iQIYI
41872,6,80,13,1234,40,444,94.92308,124.60057,3.01978,2.24115,34.55798,0.001641,29.182604,4.34604,9.09016,52.15251,iQIYI
40162,6,80,8,633,52,253,79.125,65.80547,3.98576,2.57824,23.26575,0.054473,9.855013,1.48876,3.41574,10.421306,iQIYI
39120,6,80,13,1769,40,484,136.07692,153.6622,0.40344,1.43475,42.61823,0.000007,2.65269,0.29011,0.71464,3.48138,iQIYI
40355,6,80,25,5399,40,775,215.96,284.24067,0.192,1.43606,56.84813,0.000048,20.83869,1.56682,4.46028,37.603745,iQIYI
38362,6,80,567,426882,40,1400,752.87831,674.05173,-1.99035,-0.08235,28.30751,0,0.137455,0.00319,0.01571,1.804477,iQIYI
42118,6,80,12,1190,40,253,99.16667,81.63826,-0.28052,1.29663,23.56694,0.00013,5.581328,1.01044,1.95285,11.114796,iQIYI
41315,6,80,20,3458,40,777,172.9,258.0523,1.77013,1.92289,57.70225,0.000119,9.861452,1.45127,2.8996,27.574036,iQIYI
42806,6,80,17,2759,40,1277,162.29412,304.82874,8.26946,3.089,73.93183,0.000063,9.626214,1.30543,2.83863,20.8869,iQIYI
40862,6,80,27,9719,40,1400,359.96296,536.84879,-0.10522,1.32549,103.3166,0.000056,45.398064,2.26886,8.82171,58.990471,iQIYI
39396,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.02781,4.674587,1.28692,1.95998,10.29536,iQIYI
39553,6,80,17,4292,40,1400,252.47059,440.95233,2.78421,2.13168,106.94665,0.000051,15.845589,1.82474,4.31168,29.195822,iQIYI
49278,6,80,36,18856,40,1400,523.77778,571.29819,-1.46911,0.56805,95.21636,0.000003,90.123606,5.96801,19.73002,208.88031,iQIYI
53672,17,3478,10,420,40,44,42,2,-1.88889,0,0.63246,0.000035,1.241697,0.38614,0.40924,3.475253,iQIYI
53672,17,3478,10,420,40,44,42,2,-1.88889,0,0.63246,0.000059,2.031704,0.49047,0.62003,4.414262,iQIYI
42176,6,80,12,1190,40,253,99.16667,81.63826,-0.28052,1.29663,23.56694,0.000336,5.563686,1.00813,1.98566,11.089459,iQIYI
53672,17,17788,4,720,150,210,180,27.16616,-1.60242,0,13.58308,0.067074,284.920914,95.0246,134.27697,285.073804,iQIYI
37680,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.028,4.552128,1.27967,1.89944,10.237366,iQIYI
42064,6,80,12,1190,40,253,99.16667,81.63826,-0.28052,1.29663,23.56694,0.000127,5.579087,1.00706,1.98959,11.077702,iQIYI
45420,6,80,9,685,52,253,76.11111,62.62489,4.97412,2.76984,20.87496,0.001442,10.038703,1.56136,3.266,12.490904,iQIYI
39496,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.031437,4.677725,1.27901,1.93652,10.232116,iQIYI
42872,6,80,20,7413,40,1354,370.65,486.6386,-0.09198,1.26115,108.8157,0.000096,9.837245,1.2509,2.40098,23.767092,iQIYI
42734,6,443,45,7345,40,1400,163.22222,300.63125,10.77879,3.4481,44.81546,0.000002,29.81676,0.75307,4.43648,33.134913,iQIYI
38512,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.027835,4.85434,1.28213,1.90715,10.257065,iQIYI
41676,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.031556,6.360096,1.29199,2.0938,10.335908,iQIYI
53672,17,17788,4,680,143,197,170,27,-1.66667,0,13.5,0.073331,4.04658,1.53548,1.78361,4.606455,iQIYI
42130,6,80,14,1708,52,253,122,92.09157,-1.45861,0.67404,24.61251,0.000141,9.249929,1.3161,2.53072,17.109344,iQIYI
43218,6,80,15,1949,40,253,129.93333,95.48924,-1.68824,0.46111,24.65522,0.000089,7.292804,0.81122,1.8663,11.357091,iQIYI
49737,6,8080,13,3040,52,1400,233.84615,384.47464,4.25318,2.38185,106.63408,0.000004,0.153279,0.05665,0.05546,0.679743,WeChat
40124,6,443,55,12307,40,1400,223.76364,395.3158,3.76849,2.3278,53.30437,0.000003,59.719412,1.13085,8.0479,61.06606,iQIYI
44168,6,443,49,11263,40,1400,229.85714,391.35954,4.00988,2.35499,55.90851,0.000001,59.693845,1.27337,8.52169,61.121957,iQIYI
45544,6,80,15,1707,40,253,113.8,87.70648,-1.23657,0.80674,22.64572,0.000124,4.993096,0.77917,1.58897,10.908351,iQIYI
39062,6,80,15,1707,40,253,113.8,87.70648,-1.23657,0.80674,22.64572,0.000264,4.831257,0.78804,1.46203,11.032623,iQIYI
42494,6,80,16,3944,40,1277,246.5,409.39345,2.40587,2.04153,102.34836,0.000026,9.858825,1.0301,2.47983,15.451428,iQIYI
39527,6,80,17,2122,40,640,124.82353,178.45983,2.43306,2.04095,43.28287,0.000044,35.248229,3.07559,8.61784,49.209492,iQIYI
42104,6,80,13,1234,40,444,94.92308,124.60057,3.01978,2.24115,34.55798,0.029735,33.962664,3.971,9.40136,47.652023,iQIYI
46617,6,80,33,17116,40,1400,518.66667,618.8616,-1.45494,0.68082,107.72998,0.000002,7.88756,0.38498,1.48507,12.319378,iQIYI
39080,6,80,19,2496,40,432,131.36842,111.87127,0.4076,1.16769,25.66503,0.000061,5.822928,0.6134,1.33773,11.041121,iQIYI
44488,6,443,47,10095,40,1400,214.78723,386.58565,4.89818,2.56655,56.38931,0.000002,59.724171,1.38291,8.70007,63.613918,iQIYI
38402,6,80,15,1707,40,253,113.8,87.70648,-1.23657,0.80674,22.64572,0.000192,4.829999,0.79032,1.5712,11.064547,iQIYI
43378,6,443,26,7722,40,1320,297,403.11823,0.94955,1.52014,79.05799,0.000005,69.748864,2.83427,13.65898,70.856635,iQIYI
42731,6,80,277,194545,40,1400,702.32852,676.74231,-1.98794,0.05659,40.6615,0.000001,7.569139,0.03328,0.45512,9.185085,iQIYI
48977,6,80,13,1242,40,253,95.53846,79.4361,0.03745,1.42129,22.03161,0.000064,5.553582,0.93149,1.902,11.177932,iQIYI
38456,6,80,18,4427,40,1278,245.94444,391.35824,2.75191,2.07155,92.24402,0.000047,9.836024,0.89925,2.33972,15.287272,iQIYI
42391,6,80,19,3426,40,777,180.31579,262.70276,1.47062,1.84261,60.26815,0.000051,10.025333,1.40416,3.0477,25.274899,iQIYI
42728,6,80,13,2178,40,1277,167.53846,336.33491,6.91486,2.98331,93.28252,0.000052,9.835685,1.90574,3.40501,22.868835,iQIYI
41429,6,80,2750,2258540,40,1400,821.28727,665.27598,-1.92046,-0.28037,12.68632,0,5.474181,0.00545,0.13204,14.984706,iQIYI
38777,6,80,13,2179,40,1278,167.61538,336.58866,6.91778,2.9839,93.3529,0.000023,15.589561,2.45094,4.76386,29.411272,iQIYI
43156,6,80,15,1453,40,455,96.86667,129.99532,3.19693,2.32113,33.56465,0.005345,59.796851,5.57074,15.43667,77.990377,iQIYI
42212,6,80,13,1230,40,253,94.61538,80.00436,0.02852,1.41427,22.18922,0.000006,5.667066,0.91714,1.91845,11.005711,iQIYI
43684,6,80,13,1242,40,444,95.53846,124.40666,3.01231,2.23714,34.5042,0.002141,37.879908,6.07013,12.85316,72.841598,iQIYI
39708,6,80,8,794,52,233,99.25,77.28963,-0.33893,1.31266,27.32601,0.027636,9.113649,1.46572,3.13025,10.260012,iQIYI
41078,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.02794,8.550297,1.28615,2.75909,10.289235,iQIYI
39092,6,80,18,2224,40,253,123.55556,90.21962,-1.58145,0.53858,21.26497,0.000087,4.830343,0.64942,1.42474,11.040098,iQIYI
40448,6,80,8,794,52,233,99.25,77.28963,-0.33893,1.31266,27.32601,0.027919,9.111772,1.47047,3.12818,10.293298,iQIYI
46601,6,443,26,2678,40,412,103,118.37164,2.63119,2.0607,23.21459,0.000023,121.237871,9.71959,32.72538,242.989678,QQMusic
46601,6,443,25,2638,40,412,105.52,120.03004,2.37449,1.99922,24.00601,0.000009,120.179295,10.06438,33.1875,241.545129,QQMusic
46601,6,443,24,2598,40,412,108.25,121.7423,2.11881,1.93592,24.85054,0.000006,152.536925,12.37618,40.06115,284.652108,QQMusic
46601,6,443,24,2598,40,412,108.25,121.7423,2.11881,1.93592,24.85054,0.000005,151.914791,12.54582,40.54547,288.553893,QQMusic
46601,6,443,17,1772,40,412,104.23529,119.19412,2.61736,2.07247,28.90882,0.000008,120.121983,7.55733,29.06411,120.917333,QQMusic
46601,6,443,25,2638,40,412,105.52,120.03004,2.37449,1.99922,24.00601,0.000006,133.864823,10.63048,35.14696,255.131625,QQMusic
46601,6,443,24,2598,40,412,108.25,121.7423,2.11881,1.93592,24.85054,0.000015,124.394515,10.67938,34.43052,245.625827,QQMusic
46601,6,443,24,2598,40,412,108.25,121.7423,2.11881,1.93592,24.85054,0.000009,156.364472,12.86584,41.58171,295.914412,QQMusic
46601,6,443,24,2598,40,412,108.25,121.7423,2.11881,1.93592,24.85054,0.000005,155.79325,12.6559,40.96669,291.085642,QQMusic
46601,6,443,25,2638,40,412,105.52,120.03004,2.37449,1.99922,24.00601,0.000007,137.763726,10.99559,36.35214,263.894075,QQMusic
38589,6,80,870,648239,40,1400,745.1023,672.23579,-1.99463,-0.05377,22.79093,0.000001,0.153486,0.00203,0.01395,1.76216,iQIYI
42910,6,80,13,1242,40,444,95.53846,124.40666,3.01231,2.23714,34.5042,0.003122,33.061162,3.84764,9.1386,46.171678,iQIYI
38458,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.027555,5.260476,1.28593,1.93685,10.28746,iQIYI
41968,6,80,12,1190,40,253,99.16667,81.63826,-0.28052,1.29663,23.56694,0.000016,5.778486,1.00226,1.97208,11.024886,iQIYI
39826,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.027597,5.247351,1.28187,1.92882,10.254956,iQIYI
42736,6,80,12,1387,40,776,115.58333,202.69166,7.26189,3.10491,58.51204,0.000045,9.825612,1.16336,2.80924,12.796965,iQIYI
42836,6,80,14,1821,40,484,130.07143,149.64743,0.73864,1.54994,39.99496,0.000008,5.865175,0.50886,1.54757,6.615207,iQIYI
39743,6,80,1101,883007,40,1400,802.00454,669.43261,-1.94638,-0.22751,20.17498,0,0.106055,0.00211,0.0128,2.323669,iQIYI
40108,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.03145,4.749899,1.27593,1.97073,10.207423,iQIYI
39202,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.027553,4.879221,1.28354,1.99029,10.268328,iQIYI
38380,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.031458,7.281022,1.28331,2.33786,10.266453,iQIYI
38114,6,80,8,794,52,233,99.25,77.28963,-0.33893,1.31266,27.32601,0.031177,9.110863,1.46904,3.12822,10.283259,iQIYI
37910,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.027622,4.605696,1.29384,1.92256,10.350705,iQIYI
38580,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.031689,4.681832,1.2851,1.90634,10.280804,iQIYI
39120,6,80,15,1707,40,253,113.8,87.70648,-1.23657,0.80674,22.64572,0.000043,5.152291,0.78606,1.68587,11.004812,iQIYI
45294,6,80,12,1190,40,253,99.16667,81.63826,-0.28052,1.29663,23.56694,0.000078,4.629473,0.76442,1.49158,8.408673,iQIYI
44512,6,443,47,8179,40,1400,174.02128,329.32151,7.76654,3.05396,48.03648,0.000002,59.690372,1.37581,8.69546,63.287243,iQIYI
39427,6,80,12757,11217142,52,1400,879.29309,654.50777,-1.78598,-0.462,5.79483,0,4.384301,0.00198,0.04111,25.231045,iQIYI
42808,6,80,14,1552,40,444,110.85714,133.10514,0.98111,1.67051,35.57385,0.031761,47.230303,6.38523,14.26743,83.007966,iQIYI
43326,6,80,15,1748,40,253,116.53333,91.28992,-1.30667,0.78348,23.57096,0.000117,5.474365,1.02063,1.76008,14.288875,iQIYI
40984,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.028061,4.883498,1.28369,1.9336,10.269494,iQIYI
39954,6,80,8,633,52,253,79.125,65.80547,3.98576,2.57824,23.26575,0.001101,9.973199,1.48765,3.46454,10.41357,iQIYI
39484,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.02793,4.66979,1.29016,1.94994,10.321255,iQIYI
38076,6,80,12,1190,40,253,99.16667,81.63826,-0.28052,1.29663,23.56694,0.000074,5.764969,0.99589,1.98368,10.954803,iQIYI
45368,6,80,12,1190,40,253,99.16667,81.63826,-0.28052,1.29663,23.56694,0.000122,5.213889,0.98217,1.9054,10.803832,iQIYI
41134,6,80,8,794,52,233,99.25,77.28963,-0.33893,1.31266,27.32601,0.027928,9.344027,1.45946,3.22216,10.216189,iQIYI
41819,6,80,21,6388,40,1400,304.19048,445.2897,1.20165,1.65745,97.17018,0.000022,12.332423,1.87713,3.67778,37.54252,iQIYI
38018,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.031232,4.660544,1.28359,1.90374,10.268707,iQIYI
37750,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.031583,4.667656,1.2854,1.90099,10.283212,iQIYI
40490,6,80,8,794,52,233,99.25,77.28963,-0.33893,1.31266,27.32601,0.031664,9.109968,1.47021,3.12716,10.29147,iQIYI
41594,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.00025,9.11089,1.28248,2.96672,10.259809,iQIYI
37388,6,80,13,1230,40,253,94.61538,80.00436,0.02852,1.41427,22.18922,0.00001,6.12691,0.92396,1.95036,11.087575,iQIYI
45479,6,443,33,4471,40,1122,135.48485,257.8991,8.95282,3.26509,44.89447,0.000002,282.085338,9.32303,49.05763,298.336984,iQIYI
53672,17,17788,4,680,143,197,170,27,-1.66667,0,13.5,0.06984,38.085525,12.76336,17.90549,38.290091,iQIYI
39397,6,80,16,3924,40,1277,245.25,409.99108,2.40068,2.04013,102.49777,0.000135,32.649974,3.24892,8.22168,48.733788,iQIYI
40016,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.031529,4.666725,1.29139,1.91284,10.331106,iQIYI
41420,6,80,8,633,52,253,79.125,65.80547,3.98576,2.57824,23.26575,0.055265,9.929206,1.50365,3.44002,10.525569,iQIYI
42501,6,80,38,18796,40,1400,494.63158,550.32141,-1.17565,0.74584,89.27392,0.000019,9.86646,1.54467,3.12209,57.152789,iQIYI
39004,6,80,15,1741,40,990,116.06667,236.07526,10.42367,3.59784,60.95437,0.000137,108.890957,8.78426,27.87554,122.979596,iQIYI
39986,6,80,12,1190,40,253,99.16667,81.63826,-0.28052,1.29663,23.56694,0.000169,4.826202,0.67035,1.39899,7.373825,iQIYI
43758,6,80,8,633,52,253,79.125,65.80547,3.98576,2.57824,23.26575,0.003764,9.986974,1.49138,3.46882,10.439677,iQIYI
48469,6,80,1387,1112167,40,1400,801.85076,672.00528,-1.93981,-0.23682,18.04407,0,174.091818,0.14039,4.67907,194.579262,iQIYI
38836,6,80,19,2073,40,971,109.10526,207.30803,13.60856,3.97088,47.55972,0.000087,12.029178,1.44942,3.35915,26.089593,iQIYI
41125,6,80,13,1560,40,639,120,181.41877,3.31179,2.29526,50.31651,0.000145,9.903221,1.05827,2.72215,12.699197,iQIYI
39250,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.027891,4.664023,1.28697,1.90994,10.295722,iQIYI
39754,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.028059,8.627984,1.27715,2.78902,10.217215,iQIYI
38230,6,80,12,1190,40,253,99.16667,81.63826,-0.28052,1.29663,23.56694,0.000076,4.576372,0.90038,1.73113,9.904134,iQIYI
37428,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.031221,4.818824,1.28193,1.96954,10.255456,iQIYI
42850,6,80,17,1953,40,971,114.88235,218.43908,11.75753,3.73563,52.97926,0.000217,9.628969,1.41758,3.00269,22.681237,iQIYI
41914,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.027582,4.753528,1.28493,1.90827,10.279452,iQIYI
39958,6,80,12,1190,40,253,99.16667,81.63826,-0.28052,1.29663,23.56694,0.00012,6.464003,1.02502,2.04977,11.275181,iQIYI
47740,6,80,21,8968,40,1400,427.04762,583.15125,-0.87867,1.02269,127.25404,0.00001,0.145476,0.03081,0.04402,0.616292,iQIYI
39008,6,80,16,1991,52,432,124.4375,113.84637,1.01172,1.45409,28.46159,0.0001,9.975827,1.66997,3.28741,25.04962,iQIYI
41508,6,80,48,29006,40,1320,604.29167,621.21145,-1.88274,0.24878,89.66415,0,2.196496,0.06988,0.31816,3.284369,iQIYI
40601,6,80,12890,11283559,40,1400,875.37308,655.18031,-1.79798,-0.44874,5.77078,0,11.202413,0.0029,0.10627,37.423826,iQIYI
41285,6,80,18,2675,40,778,148.61111,227.67622,3.861,2.40055,53.6638,0.000194,9.900394,0.93414,2.43498,15.880437,iQIYI
42056,6,80,13,1250,40,253,96.15385,79.12682,0.03644,1.41908,21.94583,0.000139,5.455824,0.9997,1.87676,11.996351,iQIYI
41167,6,80,25,5552,40,921,222.08,297.40651,0.36074,1.47812,59.4813,0.000135,63.479446,3.50519,12.67184,84.124602,iQIYI
40091,6,80,311,220731,40,1400,709.74598,670.7352,-1.99002,0.05073,38.0339,0,25.332976,0.09991,1.45922,30.970639,iQIYI
41191,6,80,17,4292,40,1400,252.47059,440.95233,2.78421,2.13168,106.94665,0.000031,56.334856,4.33224,13.63257,69.315854,iQIYI
42589,6,80,13,1572,40,921,120.92308,233.84658,8.43092,3.30409,64.85737,0.000074,25.040776,3.20377,7.09673,38.445228,iQIYI
37447,6,80,2753,2258643,40,1400,820.42971,665.41284,-1.92194,-0.27777,12.68201,0,6.006805,0.00544,0.14185,14.972347,iQIYI
44492,6,443,47,8186,40,1400,174.17021,329.40018,7.76603,3.05429,48.04796,0.000003,59.794452,1.37627,8.71057,63.308394,iQIYI
41176,6,80,12,1190,40,253,99.16667,81.63826,-0.28052,1.29663,23.56694,0.00009,5.647182,1.00113,1.96852,11.012406,iQIYI
42506,6,80,18,4662,40,1400,259,414.01033,2.61853,2.02799,97.58317,0.000007,9.830034,1.40899,3.02743,23.952802,iQIYI
40714,6,80,8,794,52,233,99.25,77.28963,-0.33893,1.31266,27.32601,0.027827,9.162867,1.47594,3.14633,10.331601,iQIYI
40235,6,80,15,1157,40,366,77.13333,84.32387,7.01159,2.94437,21.77233,0.000539,9.878888,1.07977,2.59455,15.116805,iQIYI
38306,6,80,8,794,52,233,99.25,77.28963,-0.33893,1.31266,27.32601,0.027886,9.118471,1.46891,3.13139,10.282387,iQIYI
41480,6,443,48,8053,40,1400,167.77083,327.53799,8.02021,3.09585,47.27604,0.000001,59.859271,1.30083,8.63416,61.139118,iQIYI
53672,17,17788,6,1050,143,212,175,27.91057,-1.50922,0.0138,11.39444,0.083135,59.999148,19.3179,24.69369,96.589498,iQIYI
39230,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.027826,4.661859,1.28268,1.90176,10.261475,iQIYI
43880,6,80,12,1190,40,253,99.16667,81.63826,-0.28052,1.29663,23.56694,0.000091,5.591428,0.98942,1.93911,10.883602,iQIYI
53672,17,17788,4,680,143,197,170,27,-1.66667,0,13.5,0.064009,4.093306,1.41024,1.89722,4.230709,iQIYI
40290,6,80,8,794,52,233,99.25,77.28963,-0.33893,1.31266,27.32601,0.031161,9.300928,1.45881,3.2063,10.211658,iQIYI
39386,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.031544,4.659199,1.28705,1.90836,10.296434,iQIYI
49011,6,80,8,633,52,253,79.125,65.80547,3.98576,2.57824,23.26575,0.000694,10.006847,1.49281,3.47644,10.449688,iQIYI
41957,6,80,17,2759,40,1277,162.29412,304.82874,8.26946,3.089,73.93183,0.000139,94.949161,6.79139,22.87719,108.662297,iQIYI
38234,6,80,8,794,52,233,99.25,77.28963,-0.33893,1.31266,27.32601,0.028024,9.31631,1.45904,3.21147,10.213312,iQIYI
45772,6,80,12,1190,40,253,99.16667,81.63826,-0.28052,1.29663,23.56694,0.000073,5.419986,0.99072,1.95626,10.897872,iQIYI
39958,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.031207,4.739456,1.28733,1.9106,10.29867,iQIYI
42786,6,80,19,5649,40,1277,297.31579,443.40098,0.94242,1.62699,101.72316,0.00003,9.876568,1.62,2.95864,29.160043,iQIYI
39996,6,80,11,1374,40,803,124.90909,217.99268,6.38086,2.96358,65.72727,0.00005,8.266376,0.90475,2.45448,9.047456,iQIYI
39515,6,80,14,2900,40,640,207.14286,245.66407,-0.60312,1.09944,65.65649,0.000007,9.832388,1.06261,2.58088,13.813882,iQIYI
37898,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.027625,4.624175,1.28668,1.92577,10.293414,iQIYI
40924,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.027846,5.149649,1.2872,1.9914,10.297631,iQIYI
42102,6,80,12,1190,40,253,99.16667,81.63826,-0.28052,1.29663,23.56694,0.000024,6.495644,1.01127,2.07017,11.123942,iQIYI
43378,6,80,8,633,52,253,79.125,65.80547,3.98576,2.57824,23.26575,0.033343,9.898757,1.49339,3.43197,10.453737,iQIYI
53672,17,17788,9,1415,64,217,157.22222,41.36498,0.86263,-0.94565,13.78833,0.097652,120.068077,16.47002,39.22601,131.760127,iQIYI
41238,6,80,8,794,52,233,99.25,77.28963,-0.33893,1.31266,27.32601,0.031433,9.158742,1.47343,3.14529,10.313995,iQIYI
38950,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.031537,4.587878,1.28049,1.91117,10.243939,iQIYI
41328,6,80,15,1748,40,253,116.53333,91.28992,-1.30667,0.78348,23.57096,0.000111,5.905783,0.90395,1.74033,12.655258,iQIYI
40346,6,80,10,1087,52,233,108.7,81.44084,-1.04414,0.96387,25.75385,0.027944,6.647585,1.23952,2.02317,11.155641,iQIYI
37846,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.02794,4.723334,1.28107,1.96984,10.248522,iQIYI
39539,6,80,26,4744,40,777,182.46154,258.5665,1.50712,1.83201,50.70906,0.000366,20.459379,1.57885,4.311,39.471195,iQIYI
45492,6,80,15,1707,40,253,113.8,87.70648,-1.23657,0.80674,22.64572,0.000049,4.850438,0.69937,1.42395,9.791231,iQIYI
37640,6,80,9,1027,52,233,114.11111,84.12351,-1.31263,0.79075,28.04117,0.028066,4.628014,1.27982,1.89807,10.238582,iQIYI
