@relation flows-weka.filters.unsupervised.attribute.Remove-R5-15-weka.filters.unsupervised.attribute.Remove-R1

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute app {BG,FG}

@data
443,47990,6,5,871,40,625,174.2,225.85783,0.000684,210.076926,52.62248,90.9064,210.489925,8,836,40,402,104.5,116.69404,0.089814,209.975537,30.08284,73.44089,210.579874,BG
443,47990,6,2,154,77,77,77,0,210.02234,210.02234,210.02234,0,210.02234,4,234,40,77,58.5,18.5,0.090093,209.932273,70.03759,98.92048,210.112781,BG
443,46975,6,5,871,40,625,174.2,225.85783,0.000591,210.153858,52.63996,90.94073,210.559859,8,836,40,402,104.5,116.69404,0.090272,210.052406,30.09287,73.46817,210.650058,BG
443,46975,6,2,154,77,77,77,0,210.038153,210.038153,210.03815,0,210.038153,4,234,40,77,58.5,18.5,0.088381,209.949842,70.0466,98.92653,210.139805,BG
5222,48465,6,9,588,40,147,65.33333,35.19154,0.000006,94.532589,23.37774,33.60491,187.021952,12,2014,40,453,167.83333,154.44461,0.000011,94.532508,17.0348,30.45211,187.382819,BG
5222,48465,6,7,2838,40,1400,405.42857,541.89426,0.00002,202.206736,49.98502,76.4318,299.910121,9,2183,40,1392,242.55556,422.09954,0.00009,202.206588,37.48879,69.36524,299.910345,BG
5222,48465,6,5,302,52,73,60.4,10.28786,0.000007,1.895291,0.76583,0.80779,3.063336,6,369,40,75,61.5,14.08013,0.000001,0.178845,0.03599,0.07143,0.179959,BG
5222,48465,6,3,153,40,73,51,15.55635,0.00006,0.086536,0.0433,0.04324,0.086596,3,182,40,75,60.66667,14.97405,0.00007,0.086657,0.04336,0.04329,0.086727,BG
443,46035,6,13,8454,40,1500,650.30769,668.24217,0.000004,0.246346,0.1012,0.08582,1.214427,13,1201,40,285,92.38462,82.40569,0.000514,1.031507,0.1893,0.25872,2.271605,BG
8080,46759,6,9,792,40,170,88,33.99673,0.000571,128.266192,25.10928,45.5424,200.874245,11,1120,40,252,101.81818,80.4135,0.000965,128.078225,20.10181,41.87488,201.018057,BG
80,40028,6,7,1124,40,867,160.57143,288.42818,0.000004,119.999654,20.36737,44.56193,122.204248,8,2256,40,1400,282,445.64111,0.000348,120.000945,17.47756,41.85893,122.342914,BG
80,32912,6,10,1250,52,774,125,216.34648,0.033627,18.149925,5.35905,6.44638,48.231415,5,497,52,281,99.4,90.85285,0.100745,17.982309,4.59661,7.72835,18.38643,BG
443,41371,6,28,24983,40,1500,892.25,651.86056,0,119.678049,4.46849,22.59455,120.649141,30,3773,40,1400,125.76667,262.56411,0.000002,119.674459,6.24538,24.08309,181.116138,BG
443,41385,6,12,5839,40,1500,486.58333,602.08713,0.000004,119.999259,10.97244,34.4774,120.696821,13,1237,40,413,95.15385,104.54579,0.000575,120.010834,10.07058,33.14826,120.846987,BG
443,52646,6,11,5529,40,1492,502.63636,615.84137,0.000001,4.999247,0.87274,1.62953,8.727429,13,1062,40,220,81.69231,64.97264,0.000004,57.460303,5.52561,15.73968,66.307344,BG
80,58260,6,9,698,40,358,77.55556,99.348,0.000004,0.516202,0.14127,0.16077,1.130193,9,3064,40,1400,340.44444,455.77873,0.000343,0.516122,0.14129,0.15404,1.130292,BG
8080,35131,6,5,448,52,220,89.6,65.36543,0.0004,59.982239,15.07217,25.92914,60.288664,6,1931,52,1236,321.83333,437.30021,0.000065,59.981079,12.0985,23.94142,60.492475,BG
80,59116,6,4,438,40,298,109.5,109.13638,0.000651,1.999189,0.73526,0.89765,2.205792,5,1041,40,861,208.2,326.4919,0.101224,2.211182,0.65457,0.89961,2.618299,BG
80,40525,6,6,1050,52,774,175,267.90483,0.074427,19.999524,4.94152,7.59379,24.707598,8,665,52,281,83.125,74.91568,0.000719,260.860907,40.94326,90.14294,286.60285,BG
80,45749,6,12,1007,40,376,83.91667,99.37593,0.000009,119.849757,11.11391,34.38668,122.252969,9,3459,40,1400,384.33333,516.84341,0.000234,0.10503,0.06368,0.04898,0.509412,BG
80,41042,6,10,2113,40,388,211.3,167.57449,0.001696,4.999445,0.70648,1.52219,6.358342,15,1810,40,240,120.66667,96.20095,0.000039,29.652747,2.58271,7.61119,36.157952,BG
443,54016,6,14,10848,40,1492,774.85714,669.37187,0.000048,31.176975,2.71236,8.2542,35.26072,16,3359,40,1149,209.9375,278.44377,0.000003,104.414928,9.34162,26.53627,140.124246,BG
443,42597,6,10,4228,40,1500,422.8,552.10376,0.000004,119.999295,13.41683,37.6827,120.751513,15,2864,40,1400,190.93333,351.40299,0.000002,119.988236,12.92101,33.43781,180.894099,BG
8080,44093,6,17,1259,52,182,74.05882,34.27994,0.00004,24.896487,4.21595,6.48149,67.455234,10,1176,52,264,117.6,83.45801,0.100729,9.750515,1.96409,3.14914,17.676834,BG
80,56102,6,9,990,40,523,110,151.38545,0.000004,119.999297,22.76837,41.62984,182.146988,10,2297,40,1400,229.7,409.14888,0.000012,120.121667,20.23865,39.90725,182.147812,BG
80,54498,6,4,438,40,298,109.5,109.13638,0.000632,64.999728,21.73783,30.59091,65.213477,5,1041,40,861,208.2,326.4919,0.101051,65.2797,16.42354,28.20715,65.694147,BG
443,43543,6,35,8633,40,1500,246.65714,414.1876,0.000004,119.999413,5.28523,21.94444,179.697794,36,19487,40,1400,541.30556,591.97512,0.000036,119.953641,5.13938,21.63581,179.878238,BG
443,32775,6,10,908,52,142,90.8,24.81048,0.000006,208.632177,32.12446,67.05777,289.120101,13,1519,52,264,116.84615,81.59171,0.000364,208.494993,24.10026,59.66369,289.203175,BG
443,38045,6,10,3954,52,1500,395.4,549.33436,0.000126,0.736925,0.29139,0.24975,2.622504,10,1117,52,297,111.7,93.00758,0.000197,0.633194,0.14188,0.17905,1.276943,BG
443,56766,6,9,3970,40,1492,441.11111,574.38343,0.000002,4.999784,0.72162,1.6216,5.772947,12,2094,40,1053,174.5,291.09148,0.000056,4.927979,0.54673,1.3869,6.014001,BG
443,34743,6,6,267,40,60,44.5,7.38805,0.000003,0.19533,0.07472,0.08768,0.373593,6,392,40,160,65.33333,42.99871,0.000623,0.103948,0.07471,0.04007,0.373568,BG
80,48861,6,4,503,40,363,125.75,137.21949,0.01436,5.000878,1.74051,2.30676,5.221542,5,425,40,245,85,80.37413,0.101216,4.948513,1.34246,2.08246,5.369836,BG
80,34331,6,6,1594,40,1354,265.66667,486.79964,0.000005,75.000203,15.16728,29.91731,75.836419,9,793,40,401,88.11111,110.97191,0.000009,75.731213,9.51946,25.02579,76.155706,BG
443,47661,6,10,6713,52,1500,671.3,676.88449,0.000142,180.000571,20.12986,56.52292,181.168774,10,1425,52,494,142.5,138.68183,0.001098,179.870696,20.12515,56.47875,181.126374,BG
443,55215,6,505,726998,40,1500,1439.6,286.16682,0.000001,115.632134,0.28606,5.1434,144.174631,363,18298,40,349,50.40771,20.47572,0.000002,115.619982,0.39883,6.06495,144.377097,BG
443,55654,6,28,6025,40,1500,215.17857,399.57683,0.000005,120.001015,4.63092,22.62619,125.034814,9,1843,40,1005,204.77778,305.08861,0.000821,0.202663,0.10235,0.05047,0.818785,BG
443,32948,6,14,1734,40,493,123.85714,155.20625,0.000004,119.694116,9.43191,31.83158,122.614795,14,2885,40,1400,206.07143,354.48624,0.000123,119.776124,9.43931,31.85323,122.711083,BG
80,41694,6,11,1306,40,461,118.72727,161.412,0.003967,20.927987,4.29207,6.33361,42.920651,7,758,40,263,108.28571,98.0972,0.099577,0.746441,0.28636,0.22939,1.718168,BG
443,34893,6,15,15183,40,1480,1012.2,608.43397,0.000001,3.407981,0.53488,0.9135,7.488317,12,1676,40,557,139.66667,178.74485,0.000296,6.843968,0.69784,1.94443,7.676266,BG
443,44636,6,10,4676,40,1500,467.6,589.75303,0.000004,120.000399,13.41931,37.68227,120.773811,10,1895,40,1005,189.5,293.03899,0.000588,120.152274,13.45181,37.72435,121.066311,BG
443,41650,6,33,30429,40,1500,922.09091,648.44996,0.000002,119.251174,3.7798,20.73939,120.953695,33,3929,40,1400,119.06061,251.20497,0.000002,119.584439,5.67306,23.00293,181.537813,BG
80,37860,6,5,990,52,774,198,288.01667,0.00511,19.999686,5.14775,8.57574,20.590985,5,509,52,281,101.8,89.72045,0.103847,20.319174,5.18574,8.73738,20.742943,BG
443,44051,6,12,5836,52,1500,486.33333,596.87887,0.000003,0.836057,0.29995,0.25489,3.299409,11,1181,52,297,107.36364,89.73321,0.000025,0.531653,0.1634,0.13485,1.634021,BG
443,44284,6,8,972,40,461,121.5,136.0193,0.000005,0.323961,0.13894,0.11709,0.97259,8,1062,40,458,132.75,145.6921,0.01282,0.219873,0.1411,0.07192,0.987684,BG
443,35800,6,13,4432,40,1500,340.92308,511.5078,0.000003,59.999268,5.12443,16.54647,61.493207,14,3565,40,1400,254.64286,377.01736,0.001135,60.137686,4.76427,15.98597,61.935526,BG
443,40624,6,10,3954,52,1500,395.4,549.33436,0.000111,0.668007,0.26583,0.19691,2.392504,10,1117,52,297,111.7,93.00758,0.000422,0.20912,0.11423,0.05855,1.02811,BG
80,41026,6,11,1940,40,780,176.36364,284.6137,0.001483,64.79627,6.84001,19.32183,68.400145,9,682,40,282,75.77778,73.15399,0.000036,67.777187,8.55001,22.38585,68.400118,BG
443,55558,6,498,726728,40,1500,1459.29317,235.03987,0,116.588169,0.28437,5.22249,141.33021,351,17879,40,349,50.93732,20.73374,0.000001,116.710009,0.58499,7.07553,204.746185,BG
80,42703,6,7,1743,40,1152,249,385.30359,0.000004,119.850132,20.06458,44.62561,120.387454,8,1169,40,845,146.125,264.24725,0.000422,119.969804,17.22147,41.94693,120.550305,BG
443,58964,6,8,3871,40,1500,483.875,578.39161,0.000005,0.247631,0.09932,0.10688,0.695236,11,1281,40,458,116.45455,131.11228,0.000009,0.209601,0.10496,0.06598,1.049644,BG
8080,43036,6,18,1364,52,182,75.77778,34.05968,0.000027,23.104127,3.75719,5.94093,63.872197,11,1240,52,264,112.72727,81.05227,0.090633,9.642461,1.76838,3.01196,17.683797,BG
443,34946,6,12,5593,40,1500,466.08333,596.16028,0.000026,120.002131,10.98083,34.47562,120.789089,12,2061,40,1277,171.75,337.19137,0.000295,119.982658,10.9844,34.46835,120.828387,BG
80,38399,6,5,990,52,774,198,288.01667,0.033197,20.000085,5.20584,8.54364,20.823379,6,561,52,281,93.5,83.97966,0.000338,20.562237,4.19635,8.18319,20.981764,BG
80,43714,6,2,92,40,52,46,6,30.032408,30.032408,30.03241,0,30.032408,3,140,40,60,46.66667,9.42809,0.031877,30.297653,15.16477,15.13289,30.32953,BG
443,40841,6,9,4093,40,1500,454.77778,571.25549,0.000002,0.205565,0.10151,0.10071,0.812096,11,1758,40,941,159.81818,256.67129,0.000272,0.202287,0.08123,0.06021,0.812327,BG
5222,57797,6,5,416,40,147,83.2,38.59223,0.000013,299.525605,74.98382,129.63929,299.935261,7,880,40,453,125.71429,140.5039,0.000082,299.329389,49.98922,111.50833,299.935325,BG
80,40405,6,7,1804,40,774,257.71429,326.57255,0.003146,76.428654,16.48857,27.55844,98.931397,8,677,52,281,84.625,74.3958,0.000301,75.55825,14.13306,26.05313,98.931389,BG
443,37099,6,10,3954,52,1500,395.4,549.33436,0.000203,2.194705,0.50962,0.63855,4.586611,10,1117,52,297,111.7,93.00758,0.090299,1.981961,0.32824,0.58569,2.954138,BG
443,51703,6,9,3911,40,1500,434.55556,562.87242,0.000005,0.263983,0.10937,0.10216,0.874935,11,1049,40,285,95.36364,89.83042,0.000179,0.114183,0.08751,0.04346,0.875091,BG
80,44901,6,6,3016,52,1400,502.66667,634.51679,0.011144,19.701894,4.15568,7.77432,20.778422,7,826,52,482,118,148.68951,0.001653,20.124622,3.48675,7.44219,20.920497,BG
443,52778,6,15,771,40,67,51.4,11.90966,0.000008,20.032358,2.96609,5.42944,41.525195,11,589,40,67,53.54545,10.20128,0.000118,3.478521,0.36323,1.03892,3.63233,BG
80,50998,6,8,1024,40,364,128,136.39648,0.000003,2.999232,0.74376,1.0694,5.206291,9,1212,40,245,134.66667,98.8759,0.000003,4.067328,0.96102,1.59825,7.688153,BG
443,35249,6,15,10744,40,1480,716.26667,623.3696,0.000002,64.999885,4.69788,16.72495,65.77026,17,1888,40,541,111.05882,153.6074,0.000014,65.152584,4.12171,15.75817,65.947428,BG
443,43255,6,21,5856,40,1500,278.85714,433.53434,0.000004,119.999555,8.99415,28.28646,179.883058,20,9353,40,1400,467.65,571.20069,0.000047,119.886958,9.47102,28.90231,179.949331,BG
443,36409,6,18,12360,40,1480,686.66667,663.50609,0.000001,65.00023,5.7331,15.52029,97.462639,18,2058,40,589,114.33333,154.61637,0.000083,64.735198,5.75534,15.63483,97.84079,BG
80,40768,6,4,518,40,378,129.5,143.70369,0.002716,4.999728,1.73554,2.3096,5.206613,7,698,40,240,99.71429,88.35273,0.000072,58.962116,10.76574,21.63531,64.594456,BG
8080,44469,6,17,1259,52,182,74.05882,34.27994,0.000032,25.155409,4.24728,6.5411,67.956406,10,1175,52,264,117.5,83.37176,0.100614,9.73645,1.96307,3.14541,17.667604,BG
443,43263,6,32,30939,40,1500,966.84375,645.07645,0,119.359045,3.88817,21.08208,120.5333,32,3893,40,1400,121.65625,254.76185,0.000009,119.262051,5.84916,23.31094,181.323937,BG
80,52919,6,3,132,40,52,44,5.65685,30.101198,32.580985,31.34109,1.23989,62.682183,4,180,40,60,45,8.66025,0.101681,32.471942,20.89411,14.73409,62.682336,BG
8080,45224,6,18,1174,40,155,65.22222,30.95975,0.000024,18.368254,3.49563,4.92155,59.425682,13,1334,40,252,102.61538,74.78743,0.090101,10.88802,1.90255,3.11178,22.830549,BG
80,40765,6,5,563,40,383,112.6,135.42171,0.001832,4.999739,2.36032,2.22657,9.441291,7,694,40,237,99.14286,87.45028,0.000025,4.999044,1.57355,2.06554,9.44133,BG
80,39992,6,8,1162,52,774,145.25,237.67402,0.000708,20.000693,3.03002,6.93136,21.210135,11,849,52,281,77.18182,64.62876,0.000809,192.295091,21.35566,57.31768,213.556612,BG
80,55876,6,6,518,40,298,86.33333,94.9415,0.00057,64.999168,13.1148,25.94231,65.573997,6,1093,40,861,182.16667,303.67659,0.000554,65.161306,13.11482,26.02332,65.574091,BG
80,55340,6,6,622,52,350,103.66667,110.19629,0.000597,180.000281,36.12125,71.93957,180.606227,7,756,52,424,108,129.04484,0.000378,180.142517,30.09422,67.10365,180.565346,BG
80,36226,6,5,513,40,341,102.6,119.29057,0.00003,0.202557,0.09885,0.09602,0.395383,5,1074,40,894,214.8,339.68833,0.085695,0.106509,0.09887,0.00788,0.395488,BG
443,60884,6,13,7027,40,1480,540.53846,600.46093,0.000001,3.46253,0.33307,0.94874,3.996899,15,3032,40,541,202.13333,212.94596,0.000024,3.360615,0.28548,0.8553,3.996766,BG
443,43170,6,21,14246,40,1500,678.38095,681.72124,0.000005,119.851094,6.13661,26.08878,122.732145,20,2983,40,957,149.15,262.23849,0.000036,119.826115,6.47025,26.71881,122.934665,BG
8080,46313,6,17,1351,52,167,79.47059,37.71896,0.002423,109.804425,15.1406,26.7466,242.249641,12,1255,52,264,104.58333,72.5057,0.000109,109.650466,16.81137,31.07805,184.925071,BG
443,58582,6,23,1867,52,182,81.17391,39.14705,0.000037,25.664837,3.14083,5.97707,69.098183,16,2340,52,900,146.25,205.0221,0.000219,9.362758,1.18461,2.54597,17.769208,BG
443,59547,6,14,9264,40,1480,661.71429,609.67748,0,64.999727,5.06678,17.30132,65.868097,17,1660,40,541,97.64706,124.85471,0.000007,65.080482,4.12318,15.7392,65.970868,BG
443,43541,6,20,5944,40,1500,297.2,446.03762,0.000004,119.999552,6.45639,26.76322,122.671459,23,8110,40,1400,352.6087,506.05548,0.000042,119.993189,8.32251,27.39485,183.095264,BG
443,56139,6,15,6738,40,1500,449.2,614.80991,0.000002,9.603606,0.81193,2.44451,11.367034,14,1799,40,893,128.5,217.68186,0.000013,9.526157,0.82549,2.51297,10.731431,BG
8080,43608,6,18,1263,52,101,70.16667,21.9526,0.000004,27.455875,4.26163,6.96635,72.447781,12,1401,52,344,116.75,95.70016,0.000268,9.742201,1.59777,2.92859,17.575468,BG
80,45364,6,495,729312,52,1500,1473.35758,182.11972,0,43.371115,0.21588,1.95964,106.645396,379,23258,52,192,61.36675,13.58701,0.00001,43.643353,0.28228,2.27316,106.701149,BG
80,52957,6,8,702,40,366,87.75,105.39657,0.000022,4.998814,1.34217,1.95222,9.395204,9,1212,40,245,134.66667,98.8759,0.000009,5.542366,1.18603,2.01815,9.488277,BG
443,34561,6,12,7724,40,1480,643.66667,589.37344,0.000001,65.000085,5.97494,18.66558,65.724375,14,1716,40,541,122.57143,167.02468,0.000036,65.111577,5.07106,17.33231,65.923795,BG
443,42901,6,52,12777,40,1500,245.71154,398.33501,0.000004,119.999662,3.58271,17.8119,182.718162,49,27518,40,1400,561.59184,603.21357,0.000012,120.286358,3.80878,18.36756,182.821465,BG
443,42272,6,12,4896,40,1500,408,520.7325,0.000001,119.671342,10.9773,34.37228,120.750298,13,1237,40,413,95.15385,104.54579,0.00079,119.542292,10.07359,33.00655,120.883039,BG
8080,34450,6,13,852,52,220,65.53846,44.63978,0.000733,23.068067,4.35276,6.56504,52.233178,6,1194,52,500,199,205.17878,0.000861,5.668675,1.21524,2.22763,6.07618,BG
80,35493,6,7,1094,52,774,156.28571,252.19591,0.005471,33.608159,9.14929,13.08856,54.895726,7,625,52,281,89.28571,78.43234,0.000325,32.800549,9.14931,13.21498,54.895886,BG
443,48820,6,28,6700,40,1500,239.28571,377.78157,0.000005,119.999601,4.57599,22.63917,123.55162,30,10384,40,1400,346.13333,491.63704,0.000166,120.046809,4.26373,21.88312,123.648087,BG
443,53135,6,10,6342,40,1320,634.2,570.20256,0.000002,0.238084,0.07247,0.10275,0.652227,14,2245,40,1117,160.35714,281.66409,0.000004,0.120045,0.06531,0.05188,0.849008,BG
80,36667,6,12,1354,52,774,112.83333,199.36141,0.037569,21.824002,5.62828,7.45916,61.91111,5,497,52,281,99.4,90.85285,0.100958,17.883185,4.57223,7.68519,18.28894,BG
5222,49337,6,11,1013,40,147,92.09091,44.42451,0.000003,270.353615,27.33271,81.00815,273.32715,15,1340,40,453,89.33333,102.29217,0.000001,269.077753,19.53686,69.21661,273.515985,BG
5222,49337,6,6,342,40,73,57,12.08305,0.000005,130.677791,26.13603,52.27088,130.680144,8,495,40,75,61.875,16.9443,0.000013,130.528488,18.67755,45.66298,130.74283,BG
5222,49337,6,4,259,40,73,64.75,14.28942,0.000009,298.728115,99.69782,140.73575,299.093459,5,282,40,75,56.4,15.80633,0.101834,298.368378,74.83593,129.05666,299.343737,BG
5222,49337,6,17,7288,40,1400,428.70588,585.50991,0.000004,164.442445,18.46643,46.05333,295.462854,18,6943,40,1392,385.72222,495.65891,0.000018,164.324725,17.44709,44.84202,296.600605,BG
5222,49337,6,4,229,52,73,57.25,9.09327,0.000004,0.000962,0.00033,0.00044,0.001003,5,340,40,75,68,14,0.000007,0.230072,0.05786,0.09943,0.231426,BG
5222,49337,6,7,424,40,73,60.57143,14.82139,0.000008,198.515402,49.32292,75.52135,295.937547,7,420,40,75,60,17.32051,0.00058,198.279689,49.36213,75.3599,296.17278,BG
5222,49337,6,6,384,40,73,64,13.19091,0.000004,233.480072,59.18597,90.38024,295.92984,7,420,40,75,60,17.32051,0.000282,233.270446,49.38668,85.24905,296.320083,BG
5222,49337,6,4,205,40,73,51.25,13.47915,0.000002,0.00011,0.00004,0.00005,0.00012,4,234,40,75,58.5,13.5,0,299.005752,99.69703,140.93255,299.091088,BG
80,42308,6,4,496,40,356,124,134.19389,0.048884,5.000381,1.7512,2.29839,5.253597,5,417,40,237,83.4,77.18964,0.100971,4.994662,1.35092,2.10414,5.403661,BG
80,40088,6,5,990,52,774,198,288.01667,0.005992,19.999951,5.16705,8.56517,20.668202,7,613,52,281,87.57143,79.09462,0.000556,226.293711,41.16941,83.11787,247.016483,BG
443,49744,6,30,8289,40,1500,276.3,430.74069,0.000004,119.999668,4.24685,21.87665,123.158539,30,10368,40,1400,345.6,491.55553,0.000012,120.058377,4.254,21.88602,123.366089,BG
443,56612,6,11,7719,40,1480,701.72727,634.72243,0.000001,65.00055,6.5715,19.47655,65.715002,13,1639,40,509,126.07692,165.02422,0.000001,64.886852,5.4919,17.90832,65.902845,BG
80,60615,6,5,736,40,298,147.2,123.34407,0.000477,64.799704,16.30104,28.00084,65.204174,6,1093,40,861,182.16667,303.67659,0.101089,64.927099,13.08663,25.92026,65.433155,BG
443,34304,6,11,4145,40,1500,376.81818,529.24317,0.000005,120.000413,12.11213,35.96296,121.121302,10,1941,40,1245,194.1,354.7062,0.00007,120.314308,13.46968,37.77539,121.227075,BG
443,38986,6,10,3954,52,1500,395.4,549.33436,0.000137,9.178419,1.24304,2.8121,11.187377,10,1117,52,297,111.7,93.00758,0.000764,8.967094,1.08947,2.78561,9.805199,BG
80,37283,6,7,2538,52,774,362.57143,356.31722,0.031052,18.213421,3.62767,6.54203,21.766013,9,741,52,281,82.33333,70.43989,0.000326,161.575903,22.95396,52.72111,183.631676,BG
443,47464,6,11,4336,52,1500,394.18182,535.48972,0.000001,1.236327,0.36853,0.38421,3.68534,11,1417,52,486,128.81818,135.43789,0.000341,1.016964,0.19349,0.28193,1.934919,BG
443,52793,6,10,4068,40,1500,406.8,546.09538,0.000008,119.999823,13.41721,37.68276,120.75493,9,1889,40,1245,209.88889,370.54448,0.000906,120.050997,15.12099,39.6599,120.967903,BG
80,33155,6,6,480,40,150,80,50,0.000029,64.800008,13.08275,25.85875,65.413736,8,746,40,231,93.25,79.81659,0.00092,217.59543,40.45181,75.71152,283.162646,BG
80,56226,6,31,40426,40,1500,1304.06452,463.89716,0,27.006547,1.00945,4.83378,30.283579,25,1460,40,192,58.4,28.23898,0.000025,26.980827,1.26922,5.37338,30.461362,BG
80,59655,6,4,438,40,298,109.5,109.13638,0.000475,65.001818,21.73676,30.59313,65.21028,5,1041,40,861,208.2,326.4919,0.101122,65.217009,16.40703,28.18048,65.628124,BG
443,54701,6,12,10223,40,1480,851.91667,649.36167,0.000001,64.730312,5.96479,18.58358,65.612688,14,1423,40,493,101.64286,125.12828,0.000462,64.937883,5.07327,17.2816,65.95247,BG
443,56064,6,7,601,52,101,85.85714,19.05202,0.002148,50.558041,8.52753,18.7969,51.165188,8,823,52,198,102.875,61.71596,0.01002,50.422772,7.32494,17.59506,51.274614,BG
443,32981,6,32,2156,40,155,67.375,32.22552,0.000002,109.784171,6.54715,20.41105,202.961599,28,13416,40,1400,479.14286,591.45853,0.000007,109.683223,5.93886,21.63718,160.349278,BG
443,57210,6,17,1786,52,195,105.05882,52.33992,0.000105,121.30989,18.5503,38.97123,296.804738,14,1432,52,264,102.28571,74.5754,0.000009,119.985689,18.95324,42.74243,246.392143,BG
80,37262,6,10,1250,52,774,125,216.34648,0.038259,18.23442,5.65085,6.68616,50.857626,5,497,52,281,99.4,90.85285,0.100169,18.071512,4.61841,7.76726,18.473623,BG
8080,45249,6,10,711,40,155,71.1,33.18569,0.000006,283.534833,31.57129,89.08261,284.141582,12,853,40,178,71.08333,48.44491,0.000046,283.33722,25.84977,81.42472,284.347424,BG
80,59493,6,9,887,40,545,98.55556,157.88893,0.000004,119.850195,16.55175,39.22602,132.414,10,3254,40,1400,325.4,535.56105,0.000243,119.946595,14.71268,37.3732,132.414102,BG
80,44487,6,5,1608,52,1392,321.6,535.20897,0.076941,20.000709,5.14824,8.57547,20.592958,6,762,52,482,127,158.828,0.000565,20.37834,4.1572,8.11082,20.785985,BG
443,54926,6,536,777909,40,1500,1451.32276,259.83726,0,118.044653,0.27827,5.09656,148.874418,364,18651,40,427,51.23901,27.24917,0.000019,117.986743,0.58121,6.97411,210.977453,BG
443,33609,6,16,7480,40,1500,467.5,608.16127,0.000002,59.998866,4.16278,14.92384,62.44177,15,3705,40,1400,247,372.82489,0.000496,60.323547,4.47537,15.49066,62.655138,BG
80,54376,6,7,558,40,298,79.71429,89.38155,0.000505,65.000012,11.30842,24.01652,67.850541,4,1001,40,861,250.25,352.7112,0.101168,0.201395,0.13521,0.04681,0.405617,BG
80,36467,6,11,604,40,184,54.90909,41.22103,0.000526,25.589922,3.09891,7.53991,30.989131,8,2110,40,1400,263.75,434.70011,0.000574,25.589751,3.70503,8.93456,25.935202,BG
80,42264,6,8,2009,40,388,251.125,158.79266,0.028372,4.998549,0.87711,1.6844,6.139737,15,1807,40,240,120.46667,95.95545,0.000177,22.031648,2.02215,5.68643,28.310077,BG
80,53798,6,5,478,40,298,95.6,101.49601,0.000578,65.000474,16.35423,28.08605,65.416923,5,1053,40,861,210.6,325.28855,0.101229,65.17387,16.37026,28.17678,65.481026,BG
80,39757,6,5,1057,40,469,211.4,205.11031,0.000181,30.836776,7.7621,13.32243,31.048418,6,369,40,149,61.5,39.80683,0.000569,30.871178,6.25727,12.30713,31.286339,BG
8080,45464,6,12,933,40,155,77.75,29.99201,0.000005,237.979572,21.69966,68.39376,238.696256,13,1836,40,252,141.23077,93.96329,0.000041,237.769841,19.90614,65.68841,238.873663,BG
443,46161,6,11,4716,40,1500,428.72727,575.58715,0.000005,120.032329,12.08498,35.98257,120.849759,10,1687,40,1005,168.7,284.328,0.000963,120.131689,13.43853,37.72176,120.946745,BG
80,48596,6,4,503,40,363,125.75,137.21949,0.007544,4.999622,1.73923,2.30693,5.217699,5,425,40,245,85,80.37413,0.092836,5.045662,1.36273,2.12676,5.450902,BG
443,33337,6,20,1225,40,89,61.25,22.4608,0.000004,120.863633,14.84661,36.64946,282.085637,15,1389,40,332,92.6,89.08707,0.000001,120.744703,17.36247,42.19582,243.07463,BG
443,49277,6,5,870,40,624,174,225.45864,0.000722,210.066402,52.61883,90.90243,210.475334,8,836,40,402,104.5,116.69404,0.088217,209.964215,30.0803,73.4373,210.562109,BG
443,49277,6,2,154,77,77,77,0,210.28858,210.28858,210.28858,0,210.28858,4,234,40,77,58.5,18.5,0.088905,210.198117,70.12555,99.04626,210.376653,BG
443,49277,6,4,233,52,77,58.25,10.82532,0.000002,0.000004,0,0,0.000009,5,348,40,77,69.6,14.8,0.000033,0.108145,0.02708,0.0468,0.108337,BG
443,49277,6,2,117,40,77,58.5,18.5,0.000027,0.000027,0.00003,0,0.000027,2,117,40,77,58.5,18.5,0.086658,0.086658,0.08666,0,0.086658,BG
443,49277,6,5,285,52,77,57,10,0.000071,0.06967,0.01757,0.03008,0.070264,6,425,40,77,70.83333,13.78909,0.000071,0.069681,0.01425,0.02772,0.071238,BG
443,49277,6,12,862,40,77,71.83333,11.80984,0.000027,0.592021,0.31024,0.13349,3.412618,13,702,40,77,54,10.69148,0.000318,3.412883,0.2928,0.94112,3.513543,BG
443,49277,6,2,117,40,77,58.5,18.5,0.000005,0.000005,0.00001,0,0.000005,2,117,40,77,58.5,18.5,0.089203,0.089203,0.0892,0,0.089203,BG
443,49277,6,2,129,52,77,64.5,12.5,0.001702,0.001702,0.0017,0,0.001702,3,194,40,77,64.66667,17.44197,0.000034,0.075524,0.03778,0.03775,0.075558,BG
443,49277,6,10,770,77,77,77,0,0.295468,0.591935,0.32883,0.09302,2.959462,11,585,40,77,53.18182,8.27722,0.00006,3.717352,0.37215,1.11507,3.721456,BG
